lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0008,128,16,7,4,2,1,1,0.65,0,CS2_38,0.015393240443829979,0.0023466603306587785,0.02640065983312143,0.04351567223442597,13,1.7184903508140927
0.0008,128,16,7,4,2,1,1,0.7000000000000001,0,CS2_35,0.018283243663609026,0.006036851741373539,0.043135748586019214,0.06880673518067827,6,1.7546797479901994
0.0008,128,16,7,4,2,1,1,0.7000000000000001,0,CS2_36,0.004335851734504103,0.03304744348861277,0.02380571716058219,0.18069517022455114,14,1.5858020149171352
0.0008,128,16,7,4,2,1,1,0.7000000000000001,0,CS2_37,0.013180084060877562,0.0022123797486225763,0.02675025733503856,0.04136999319707262,14,1.6391975544393063
0.0008,128,16,7,4,2,1,1,0.7000000000000001,0,CS2_38,0.017858151146875962,0.00525293320727845,0.05468453583035396,0.05621080137232569,9,1.6811103739980924
0.0008,128,16,7,4,2,1,1,0.75,0,CS2_35,0.012066931743174792,0.00669651129283011,0.02623918776843712,0.078613866335901,15,1.720561643747183
0.0008,128,16,7,4,2,1,1,0.75,0,CS2_36,0.02451266422867775,0.027528834994882345,0.060009097137483536,0.1575690827118141,5,1.6469125877727162
0.0008,128,16,7,4,2,1,1,0.75,0,CS2_37,0.012773369172854083,0.0036356725759105757,0.025410193668647513,0.05613745795721626,15,1.6655805551088774
0.0008,128,16,7,4,2,1,1,0.75,0,CS2_38,0.014414923332099403,0.003957539758024116,0.03280408466680558,0.05612894824273486,13,1.6379513324253143
0.0008,128,16,7,4,2,1,1,0.8,0,CS2_35,0.010853394912555814,0.007318980246782303,0.029874067218947083,0.08127122695451486,18,1.7112612093196196
0.0008,128,16,7,4,2,1,1,0.8,0,CS2_36,0.0022710170596837997,0.04359098430722952,0.021375256852326597,0.20790734293652705,46,1.6643169969320297
0.0008,128,16,7,4,2,1,1,0.8,0,CS2_37,0.011223480038877045,0.00443334155716002,0.023937024626074006,0.06304725681479469,22,1.7009349995189242
0.0008,128,16,7,4,2,1,1,0.8,0,CS2_38,0.03590928856283426,0.007842821689943472,0.06403837333592408,0.06754325341834311,15,1.7106334319481482
0.0008,128,16,7,4,2,1,1,0.8500000000000001,0,CS2_35,0.01253922904531161,0.0054140118416398765,0.027450729780969654,0.06909052473588763,18,1.7698864165474386
0.0008,128,16,7,4,2,1,1,0.8500000000000001,0,CS2_36,0.0033974903635680676,0.03644987428560853,0.02376148646600218,0.18965747224401644,14,1.6815894208848476
0.0008,128,16,7,4,2,1,1,0.8500000000000001,0,CS2_37,0.012424987142107316,0.003809323573174576,0.029533975855306396,0.05538868298292979,22,1.6724261707729764
0.0008,128,16,7,4,2,1,1,0.8500000000000001,0,CS2_38,0.014450003326471363,0.001476896257372573,0.02279111113615305,0.032177269992072655,13,1.6172101157052177
0.0008,128,16,7,4,2,1,1,0.9,0,CS2_35,0.012561150640249253,0.005778223974630237,0.03250138421532418,0.06948034157054794,18,1.7091593567062826
0.0008,128,16,7,4,2,1,1,0.9,0,CS2_36,0.030094086192548275,0.01685315929353237,0.07922275958586544,0.10585149371340209,8,1.6617978194664265
0.0008,128,16,7,4,2,1,1,0.9,0,CS2_37,0.00623486317428095,0.004113452955304335,0.019734405772639674,0.06134289633651958,37,1.6716469512588676
0.0008,128,16,7,4,2,1,1,0.9,0,CS2_38,0.014957812282123737,0.001644217603219052,0.025211612051307827,0.03274377449885978,13,1.640406949179513
0.0008,128,16,7,4,2,1,1,0.9500000000000001,0,CS2_35,0.013720015902072192,0.005639929650351405,0.0329025031849833,0.06790790674407741,25,1.7259991137186685
0.0008,128,16,7,4,2,1,1,0.9500000000000001,0,CS2_36,0.041386156777540845,0.04212572053074837,0.07662861396836677,0.19117367400099256,6,1.660514167376927
0.0008,128,16,7,4,2,1,1,0.9500000000000001,0,CS2_37,0.014540361506598336,0.0031975061477472386,0.025444394880641475,0.05081790886899689,22,1.6962437199221716
0.0008,128,16,7,4,2,1,1,0.9500000000000001,0,CS2_38,0.01429899868422321,0.002276463453502705,0.026910365955367953,0.039856041493893477,13,1.6399279776073636
0.0008,128,16,7,4,2,1,1,1.0,0,CS2_35,0.01327260887871186,0.0071745384484529495,0.025898763959684074,0.08064609487962,18,1.6866986856741064
0.0008,128,16,7,4,2,1,1,1.0,0,CS2_36,0.027650779299438,0.022218371159397066,0.04457339985463989,0.14223777061147388,7,1.666102555760166
0.0008,128,16,7,4,2,1,1,1.0,0,CS2_37,0.014670455163078648,0.0024877497538303337,0.026313288628645664,0.042371695257519874,14,1.7044299095869064
0.0008,128,16,7,4,2,1,1,1.0,0,CS2_38,0.01621031714603305,0.004884867676688979,0.03165014719668388,0.06231481240094772,13,1.6929897921425956
