lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,rul_rmse_mean,rul_rmse_std
0.0007,16,16,3,3,4,1,1,0.1,0,0.048890795486158004,0.01414110594307261
0.0007,16,16,3,4,1,1,1,0.1,0,0.046769783641192594,0.012530539508674391
0.0007,16,16,3,4,2,1,1,0.1,0,0.05045376433438277,0.013925507212893299
0.0007,16,16,3,4,3,1,1,0.1,0,0.05020660422459755,0.01563178910369375
0.0007,16,16,3,4,4,1,1,0.1,0,0.10240450295286473,0.11331850579797735
0.0007,16,16,3,5,1,1,1,0.1,0,0.04726462775948065,0.015119126599143592
0.0007,16,16,3,5,2,1,1,0.1,0,0.05287730777195825,0.018080997008541023
0.0007,16,16,3,5,3,1,1,0.1,0,0.046271703451058924,0.01658177062994036
0.0007,16,16,3,5,4,1,1,0.1,0,0.04879147620085832,0.01471209733928352
0.0007,16,16,5,2,1,1,1,0.1,0,0.044829592023902846,0.011189203885138069
0.0007,16,16,5,2,2,1,1,0.1,0,0.048383976943341574,0.013324721397450327
0.0007,16,16,5,2,3,1,1,0.1,0,0.04206515517005512,0.008868475120799708
0.0007,16,16,5,2,4,1,1,0.1,0,0.047836079241291525,0.015808586424491244
0.0007,16,16,5,3,1,1,1,0.1,0,0.04792172337369495,0.012610035369085294
0.0007,16,16,5,3,2,1,1,0.1,0,0.04848758544474412,0.018312356382027543
0.0007,16,16,5,3,3,1,1,0.1,0,0.0502036369083138,0.011047010874456944
0.0007,16,16,5,3,4,1,1,0.1,0,0.04556354803372033,0.01170017008907168
0.0007,16,16,5,4,1,1,1,0.1,0,0.046941964129065976,0.01264998572360458
0.0007,16,16,5,4,2,1,1,0.1,0,0.048116796326391674,0.016078959150825915
0.0007,16,16,5,4,3,1,1,0.1,0,0.046466956834742404,0.011817444857230339
0.0007,16,16,5,4,4,1,1,0.1,0,0.051571447190815925,0.014748596919425476
0.0007,16,16,5,5,1,1,1,0.1,0,0.047817194190589225,0.014383073855876883
0.0007,16,16,5,5,2,1,1,0.1,0,0.05017091761406205,0.0159510115883572
0.0007,16,16,5,5,3,1,1,0.1,0,0.0501606575247711,0.012080179482279524
0.0007,16,16,5,5,4,1,1,0.1,0,0.04614394224400005,0.011907137535177862
0.0007,16,16,7,2,1,1,1,0.1,0,0.044796727582665626,0.010941303036628406
0.0007,16,16,7,2,2,1,1,0.1,0,0.05074286737119575,0.015480570613258195
0.0007,16,16,7,2,3,1,1,0.1,0,0.045988702170367775,0.012923005728816571
0.0007,16,16,7,2,4,1,1,0.1,0,0.05091713520854735,0.015297707699019577
0.0007,16,16,7,3,1,1,1,0.1,0,0.046622558829705826,0.012770376185484962
0.0007,16,16,7,3,2,1,1,0.1,0,0.0426326286101083,0.015350791862965743
0.0007,16,16,7,3,3,1,1,0.1,0,0.05168667924647227,0.014412332186691093
0.0007,16,16,7,3,4,1,1,0.1,0,0.05087944365994537,0.011948659983991205
0.0007,16,16,7,4,1,1,1,0.1,0,0.04681699163382105,0.012340039190573398
0.0007,16,16,7,4,2,1,1,0.1,0,0.050495300721644695,0.015173821079699213
0.0007,16,16,7,4,3,1,1,0.1,0,0.04823062691134625,0.01519409872738026
0.0007,16,16,7,4,4,1,1,0.1,0,0.04956673392960902,0.013301661402344726
0.0007,16,16,7,5,1,1,1,0.1,0,0.048103823133775175,0.013974810242499898
0.0007,16,16,7,5,2,1,1,0.1,0,0.053524550879103926,0.01683891964776849
0.0007,16,16,7,5,3,1,1,0.1,0,0.04966122603569715,0.01528561418218062
0.0007,16,16,7,5,4,1,1,0.1,0,0.04690243955166212,0.014204145518345755
0.0007,16,16,9,2,1,1,1,0.1,0,0.04589572751211585,0.012402967699023274
0.0007,16,16,9,2,2,1,1,0.1,0,0.0487524765099833,0.012245968615348142
0.0007,16,16,9,2,3,1,1,0.1,0,0.04978332399815785,0.014438604863801696
0.0007,16,16,9,2,4,1,1,0.1,0,0.041877076312047345,0.011651254569662133
0.0007,16,16,9,3,1,1,1,0.1,0,0.046698478530285074,0.012735750634225657
0.0007,16,16,9,3,2,1,1,0.1,0,0.0480305665412433,0.014067304648254338
0.0007,16,16,9,3,3,1,1,0.1,0,0.04879969942506038,0.012557765091532102
0.0007,16,16,9,3,4,1,1,0.1,0,0.04480284308757253,0.010629295285168192
0.0007,16,16,9,4,1,1,1,0.1,0,0.04686906752577405,0.012194051417911026
0.0007,16,16,9,4,2,1,1,0.1,0,0.044276438964759954,0.014186850073841194
0.0007,16,16,9,4,3,1,1,0.1,0,0.0507447569103766,0.014404695597581799
0.0007,16,16,9,4,4,1,1,0.1,0,0.04747050275247752,0.014280849308542504
0.0007,16,16,9,5,1,1,1,0.1,0,0.048230583328114876,0.013820027369175826
0.0007,16,16,9,5,2,1,1,0.1,0,0.04847894695605502,0.014647296337751579
0.0007,16,16,9,5,3,1,1,0.1,0,0.04922340906997263,0.017279523605720416
0.0007,16,16,9,5,4,1,1,0.1,0,0.046553026131692626,0.012229796606253906
