dataset,m,ks,depth,num_layers,num_heads,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
NASA,16,2,3,3,1,B0018,0.0080693545169197,0.0041306064619372,0.0309381781945846,0.0635207789426022,21,0.6057874574893858
NASA,16,2,3,3,2,B0005,0.0022358401170508,0.0022744832203898,0.0189578025226263,0.0473132480816591,46,0.590299003051989
NASA,16,2,3,3,2,B0006,0.0031460629119961,0.0037586058800419,0.027668323512316,0.0606799163723181,41,0.5856933046559818
NASA,16,2,3,3,2,B0007,0.002908891881816,0.0008706835586053,0.0139141198067359,0.0291774445051725,55,0.5004416783650716
NASA,16,2,3,3,2,B0018,0.0025477507442701,0.0036386629023278,0.0255415597161912,0.0597781376009367,36,0.6223082499844688
NASA,16,2,3,3,4,B0005,0.0023759705734185,0.0021805152846354,0.0154709262717579,0.0464389957405484,52,0.5951278176572588
NASA,16,2,3,3,4,B0006,0.0032048546074127,0.0027308973949402,0.0322964505303985,0.0512502819588753,25,0.5764396137661404
NASA,16,2,3,3,4,B0007,0.0022030444815754,0.0008045233516895,0.0140937063008398,0.0280117850490714,65,0.5097183115342084
NASA,16,2,3,3,4,B0018,0.0019612134201452,0.0036136706282074,0.0229188424447654,0.0596753159732496,34,0.6275081546218307
NASA,16,2,3,3,8,B0005,0.001375673497519,0.0023677371500525,0.0117686807963642,0.0485168733631515,64,0.5968177460488819
NASA,16,2,3,3,8,B0006,0.0020611723144115,0.0027323052830373,0.033008196377544,0.0512186604120676,56,0.5756008593659652
NASA,16,2,3,3,8,B0007,0.0039739068726905,0.0010087605071021,0.0147323209346189,0.0314174531649845,68,0.499330997467041
NASA,16,2,3,3,8,B0018,0.00495629896371,0.0028027241739133,0.0271376304241036,0.0522405882932374,18,0.6097654794391832
NASA,16,2,3,4,1,B0005,0.0033683375963433,0.0021030491479905,0.0147522089350113,0.045621117383432,47,0.718915608391833
NASA,16,2,3,4,1,B0006,0.0059696998955173,0.0053870659321546,0.0498092217266922,0.0716866105726912,7,0.7031822116286667
NASA,16,2,3,4,1,B0007,0.0042875642991728,0.0012634800223167,0.0126719996055614,0.0353188627002999,52,0.6104984945721097
NASA,16,2,3,4,1,B0018,0.0039825258039248,0.0024475136694187,0.0367715668762711,0.0480863683939752,22,0.7606871128082275
NASA,16,2,3,4,2,B0005,0.0023341744884171,0.002150562027964,0.012103346048564,0.046215937574965,56,0.7432210915967038
NASA,16,2,3,4,2,B0006,0.0029490141155706,0.0039155972190201,0.0249699597614961,0.0620745311971491,35,0.7227011593905363
NASA,16,2,3,4,2,B0007,0.0038721977681335,0.0010256729350658,0.0167540061663063,0.0315848579964304,36,0.6406050494738987
NASA,16,2,3,4,2,B0018,0.0026992930943379,0.0037369920949762,0.0197757559760217,0.0608102285837685,34,0.8015184667375352
NASA,16,2,3,4,4,B0005,0.0016400600698861,0.0017682611469354,0.0119528836930417,0.0418804730827206,36,0.755273197378431
NASA,16,2,3,4,4,B0006,0.0039007051382213,0.0035249184972296,0.0314533683747818,0.0585319312145614,20,0.7442178070545197
NASA,16,2,3,4,4,B0007,0.004763546710213,0.0010521298492676,0.0172578213591461,0.0319741551666351,47,0.6491395217269215
NASA,16,2,3,4,4,B0018,0.0043490992005293,0.0036726797310014,0.0249893023561953,0.0600852170721722,14,0.8115873406915104
NASA,16,2,3,4,8,B0005,0.0027186088475652,0.0020142433495493,0.0116342112112643,0.0447292736580808,47,0.7530601985418974
NASA,16,2,3,4,8,B0006,0.0033118292392993,0.0030300375462199,0.0306518197739896,0.0541856454486649,34,0.7504478516402068
NASA,16,2,3,4,8,B0007,0.0011585645907972,0.00079195369035,0.0109211875351858,0.0279289536446415,62,0.6346374023251418
NASA,16,2,3,4,8,B0018,0.0030151661970497,0.0042296266571308,0.023131518991592,0.0646229051212902,31,0.7905089434455422
NASA,16,2,4,1,1,B0005,0.0049875029786066,0.0024815310389385,0.0266267490928542,0.0490981938014478,33,0.2698025703430176
NASA,16,2,4,1,1,B0006,0.0043776460542258,0.0032002708564201,0.0348922691456982,0.0554844463833226,22,0.2641577550343105
NASA,16,2,4,1,1,B0007,0.004266689505635,0.0013428153120912,0.0258089675836912,0.0357240114497904,28,0.2294815331697464
NASA,16,2,4,1,1,B0018,0.0042284619800436,0.0036669649804631,0.0409135515750517,0.0591571903849664,14,0.2891244116951437
NASA,16,2,4,1,2,B0005,0.0038651853842152,0.0025671901239547,0.0266516785184428,0.0499615749324828,32,0.2727655814244197
NASA,16,2,4,1,2,B0006,0.0038203201468356,0.0041287151786188,0.0420729337653109,0.0628625634132148,19,0.2710086015554575
NASA,16,2,4,1,2,B0007,0.0056848201590279,0.0008701384518644,0.0111002885576851,0.0292885098584775,47,0.2444139950311006
NASA,16,2,4,1,2,B0018,0.0115319777202482,0.004013387990805,0.0788155219031648,0.0582425903098079,6,0.2902391782173744
NASA,16,2,4,1,4,B0005,0.0023017824013632,0.0017954482509594,0.0121302806270456,0.0421987431764332,108,0.2798362001776695
NASA,16,2,4,1,4,B0006,0.0037794105115939,0.0042286113214989,0.0381680291871383,0.0638978209023685,32,0.2714294378574078
NASA,16,2,4,1,4,B0007,0.0050028607042299,0.0009360900090541,0.0138425135503993,0.0302808270933882,65,0.2443231049705954
NASA,16,2,4,1,4,B0018,0.0093081107673545,0.0026996776383991,0.0589411946226697,0.0485002184554213,5,0.3032852268218994
NASA,16,2,4,1,8,B0005,0.003457462859594,0.002714668677072,0.0334226979658973,0.0510192222408836,28,0.2782030602296193
NASA,16,2,4,1,8,B0006,0.0118202775801447,0.005075702133278,0.0622802287756683,0.0684676521948647,6,0.3056533520038311
NASA,16,2,4,1,8,B0007,0.0040568367241778,0.0008975689968792,0.0149750012109326,0.0295828318392475,48,0.2670470896889181
NASA,16,2,4,1,8,B0018,0.0029305418720468,0.0034762850652138,0.019969827966821,0.0586208645019722,36,0.3021237509591238
NASA,16,2,4,2,1,B0005,0.0013773468196053,0.0022617486574745,0.0149938688057245,0.0473208942878551,59,0.4639687085453468
NASA,16,2,4,2,1,B0006,0.0031669651877812,0.0046384519276519,0.043521685001755,0.0667011116898604,15,0.4634659903390067
NASA,16,2,4,2,1,B0007,0.0044620415558003,0.0011437201450462,0.0168594679451083,0.0333960473815052,63,0.3977953037583684
NASA,16,2,4,2,1,B0018,0.0037390140641946,0.0034883650563036,0.0232942049340694,0.0586012209659317,17,0.4901425967345366
NASA,16,2,4,2,2,B0005,0.0033950039862909,0.0024880711862351,0.0254597676694956,0.0492265295859607,24,0.4797325025905262
NASA,16,2,4,2,2,B0006,0.0062892878936095,0.0047916827412943,0.0534499909858291,0.0671266903445395,7,0.4705099353083857
NASA,16,2,4,2,2,B0007,0.002177203242253,0.0009523781511234,0.0155579955443919,0.030465932155637,86,0.4168629353901125
NASA,16,2,4,2,2,B0018,0.0039332068117801,0.0052660857715333,0.0240779668373888,0.0721672425859435,10,0.4912967284520467
NASA,16,2,4,2,4,B0005,0.0015129202987406,0.0020723048546642,0.0153205342337225,0.0452640359758542,59,0.4776086897789677
NASA,16,2,4,2,4,B0006,0.0036486274435777,0.0048664077961196,0.0450219341365688,0.0682913640573119,15,0.4676964487348284
NASA,16,2,4,2,4,B0007,0.0047265041567799,0.0009667188569437,0.0148897449249064,0.0307335062876607,63,0.4100963897015675
NASA,16,2,4,2,4,B0018,0.0052404062492617,0.0030394359491765,0.0339953857795828,0.0540727968093973,11,0.5120301785007599
NASA,16,2,4,2,8,B0005,0.0025076945867939,0.0022248841560212,0.0242420637706031,0.0465415556161011,30,0.4812087488174438
NASA,16,2,4,2,8,B0006,0.0035066199912266,0.003878634267797,0.0312901909920248,0.0614876144556316,25,0.4670638031429714
NASA,16,2,4,2,8,B0007,0.0064032074684898,0.001532359443081,0.0235627319877836,0.0384296661266154,22,0.4239015522457304
NASA,16,2,4,2,8,B0018,0.0058002808024563,0.0039261673421909,0.0305863892908627,0.061908114109436,13,0.5142864386240641
NASA,16,2,4,3,1,B0005,0.0036504796960137,0.0023658820173295,0.0257194378047029,0.0479555322977622,28,0.6740554471810659
NASA,16,2,4,3,1,B0006,0.0045911332338371,0.0046491601193944,0.02820648723739,0.0675988127302638,20,0.6692033588886261
NASA,16,2,4,3,1,B0007,0.002518560944332,0.0009798658706131,0.0142661726061924,0.0309760150695316,64,0.5712042167073205
NASA,16,2,4,3,1,B0018,0.0046529569372069,0.0024773600744083,0.0241215302515367,0.0491851118825398,25,0.6942250145806207
NASA,16,2,4,3,2,B0005,0.0028415556086904,0.0021754599838459,0.01177592415765,0.0464929325408371,47,0.7208867215398532
NASA,16,2,4,3,2,B0006,0.0033295085674829,0.0025246565540631,0.0288759334567693,0.0494092564513585,24,0.6864505789496682
NASA,16,2,4,3,2,B0007,0.0029599854800229,0.0007905574093456,0.014474994816208,0.0277417531601929,51,0.6136772498278551
NASA,16,2,4,3,2,B0018,0.008366645197384,0.0034818503772839,0.0485875944652543,0.0569717028723027,8,0.7109237909317017
NASA,16,2,4,3,4,B0005,0.0035928730239075,0.0025466079969191,0.0329842780553239,0.0493742008407211,28,0.6867761661609014
NASA,16,2,4,3,4,B0006,0.0051947126419029,0.0045051445874075,0.0519371619698777,0.0650799320732537,9,0.655865661029158
NASA,16,2,4,3,4,B0007,0.0049867257993254,0.0014133906108327,0.0308865397297009,0.0363041707681883,25,0.5781273259056939
NASA,16,2,4,3,4,B0018,0.00313589819901,0.0038608099954823,0.0269909603441567,0.0615463958269479,24,0.7025613459673795
NASA,16,2,4,3,8,B0005,0.0032606838186356,0.0022977486514719,0.0107793289928512,0.047813484309932,50,0.6604542425700597
NASA,16,2,4,3,8,B0006,0.0025762428466061,0.0029824179752419,0.0283755017826371,0.0538692957567208,21,0.6504904642337705
NASA,16,2,4,3,8,B0007,0.0049078065850254,0.0012298000016016,0.0169591333454501,0.0346560064685398,43,0.5737898917425246
NASA,16,2,4,3,8,B0018,0.0012710630544461,0.0083478035133642,0.0287358845962732,0.0909133022438505,62,0.7058011177109509
NASA,16,2,4,4,1,B0005,0.062191904945807,0.0478980091866105,0.0705610739163237,0.2177156943266712,30,0.8407261037826538
NASA,16,2,4,4,1,B0006,0.0028647859792479,0.0038267072911063,0.0256993068808472,0.0613242354394703,55,0.8134748140970866
NASA,16,2,4,4,1,B0007,0.0041351278260764,0.001282841459033,0.0143086597373478,0.0355298141196804,40,0.71385338306427
NASA,16,2,4,4,1,B0018,0.0027267542221428,0.0039010787149891,0.021739886254131,0.0620791151600048,42,0.8873572618730606
NASA,16,2,4,4,2,B0005,0.0034010624724694,0.0020355971719254,0.0169282066382467,0.0447988927433942,78,0.8622844438163602
NASA,16,2,4,4,2,B0006,0.0026267769809981,0.0026929788291454,0.0225624817063268,0.0514010917466794,55,0.8549017175038656
NASA,16,2,4,4,2,B0007,0.0036509772374605,0.0009693188680103,0.0129357299700203,0.0308639851597917,46,0.763758821920915
NASA,16,2,4,4,2,B0018,0.0680385682110985,0.0681787809977928,0.1063384130306667,0.2589362751409024,3,0.9343955516815186
NASA,16,2,4,4,4,B0005,0.0019168096213516,0.0021712786983698,0.0154978542486423,0.0463385414918444,62,0.91108380585182
NASA,16,2,4,4,4,B0006,0.0031640230339359,0.0029868449394901,0.0340732590670474,0.0535793448049561,26,0.8940907146619714
NASA,16,2,4,4,4,B0007,0.0040209028973347,0.0011452512015239,0.017812554770833,0.0333694844030043,39,0.7670405598010047
NASA,16,2,4,4,4,B0018,0.005593080590188,0.0022438152615601,0.0250182308916379,0.0467035765152256,40,0.9363391121228536
NASA,16,2,4,4,8,B0005,0.002231923630461,0.0018013926382991,0.0129982657194925,0.0422433092588757,78,0.8618075823297306
NASA,16,2,4,4,8,B0006,0.0038028812162916,0.0037835418091466,0.0339980770012955,0.0605636420926727,31,0.8615473719204173
NASA,16,2,4,4,8,B0007,0.0026894099751694,0.0010466633597388,0.013408631342371,0.0320731073415613,50,0.7530022927692959
NASA,16,2,4,4,8,B0018,0.0096766561813031,0.0031320161263768,0.046667704414125,0.053983595951033,5,0.941604051589966
NASA,16,3,1,1,1,B0005,0.0030873546969484,0.0025954900520446,0.0253498170416456,0.0503113180995344,28,0.1735986123482386
NASA,16,3,1,1,1,B0006,0.030949164097282,0.0073961418432494,0.1935801421780696,0.0604054172637397,4,0.1720827718575795
NASA,16,3,1,1,1,B0007,0.0045887343844191,0.0016975872160401,0.0294867770335247,0.0401327822647696,26,0.1524790940077408
NASA,16,3,1,1,1,B0018,0.0036981943800734,0.0040366531660159,0.0204999347771578,0.0632030720881463,50,0.1852418252399989
NASA,16,3,1,1,2,B0005,0.0031758651603013,0.0026043242542073,0.0257927798594358,0.0503765566489874,28,0.1828830937544504
NASA,16,3,1,1,2,B0006,0.0047701757337728,0.0044706730016817,0.0521537902730379,0.064797154574722,8,0.1720962183816092
NASA,16,3,1,1,2,B0007,0.0062912731793605,0.0014185051259119,0.0278651764791147,0.0366177318937236,23,0.1572173307108324
NASA,16,3,1,1,2,B0018,0.0060814770986326,0.0032399158226326,0.0317247378662421,0.0560291881636242,10,0.1869285424550374
NASA,16,3,1,1,4,B0005,0.0033146252813325,0.00262138681137,0.0258807350217661,0.0505411272558089,28,0.1777347822984059
NASA,16,3,1,1,4,B0006,0.032364385202527,0.0077316993847489,0.1884641519719973,0.0646515714878798,4,0.178158551454544
NASA,16,3,1,1,4,B0007,0.0046584309440934,0.0016931639082031,0.0294743341464575,0.0400785510573713,26,0.1556246747141299
NASA,16,3,1,1,4,B0018,0.0049339362885802,0.0041531788495679,0.0390568753380205,0.0632505722213199,18,0.1853070761028089
NASA,16,3,1,1,8,B0005,0.0040224621241742,0.0025200710551871,0.0172753037576664,0.0499021786180328,60,0.1792604029178619
NASA,16,3,1,1,8,B0006,0.0142952101305127,0.0044002244248986,0.084996072311588,0.0606447954678884,8,0.1997700418744768
NASA,16,3,1,1,8,B0007,0.0041955552943464,0.0008693816867889,0.0154100385877912,0.0290797995072237,93,0.1826174343581748
NASA,16,3,1,1,8,B0018,0.0052732613985426,0.0033826745736102,0.0340326766502892,0.0571563843453439,11,0.335946544524162
NASA,16,3,1,2,1,B0005,0.0031448643950914,0.002309872310434,0.0117016944242693,0.0479184657348477,46,0.2979364250645493
NASA,16,3,1,2,1,B0006,0.0045345062601634,0.0044002215533206,0.0349314728748757,0.0654079557739527,15,0.2859802382332938
NASA,16,3,1,2,1,B0007,0.0023815346778266,0.00099331625388,0.0163541736776061,0.0310897145650853,73,0.2525863365460468
NASA,16,3,1,2,1,B0018,0.0024997410946525,0.0040248907947291,0.0287443892911273,0.062787473159022,13,0.3119505968960849
NASA,16,3,1,2,2,B0005,0.0034046229398386,0.0025510732084512,0.0154502111741257,0.0502712866481709,36,0.2949563137122563
NASA,16,3,1,2,2,B0006,0.0030747396892613,0.0044866666818658,0.0328132690209954,0.0661739793853443,25,0.2937315305074056
NASA,16,3,1,2,2,B0007,0.0033685084587583,0.0011810085212346,0.0233517278109528,0.0335630485542118,44,0.2590005695819855
NASA,16,3,1,2,2,B0018,0.0080507044913247,0.0035860017330075,0.0368374258526388,0.0587392725143046,13,0.3229746168309992
NASA,16,3,1,2,4,B0005,0.0030300278872759,0.0022821022357675,0.0119436609205582,0.0476218140684297,46,0.3018000992861661
NASA,16,3,1,2,4,B0006,0.0035932987547394,0.0058939814722786,0.0292898515719924,0.0762114956711663,23,0.2966113922207855
NASA,16,3,1,2,4,B0007,0.004260316491127,0.0012820714735426,0.019159201246171,0.0352897147979404,33,0.2583960991985393
NASA,16,3,1,2,4,B0018,0.0038586778100579,0.0039528891599426,0.0316809749736079,0.0620686783854563,16,0.3234379092852275
NASA,16,3,1,2,8,B0005,0.0029443366114388,0.0023930726165417,0.0116137132435042,0.0487809873831898,46,0.2982954545454545
NASA,16,3,1,2,8,B0006,0.0025280191224407,0.0061366909649223,0.0261525883190147,0.0778992630152176,29,0.2914330667378951
NASA,16,3,1,2,8,B0007,0.0025788169587031,0.0008689026522915,0.016172975538563,0.0290300903610808,78,0.2537345351005087
NASA,16,3,1,2,8,B0018,0.0039158568445903,0.0027377882506698,0.0228726361239324,0.0518215449828974,23,0.3273495463437812
NASA,16,3,1,3,1,B0005,0.001808315033982,0.002134094671419,0.0106114058128122,0.0460742273784284,38,0.4080329886798201
NASA,16,3,1,3,1,B0006,0.0036971133879639,0.0028311731293797,0.0264198126123586,0.0525487628919348,42,0.3951869049379902
NASA,16,3,1,3,1,B0007,0.0046225169466601,0.0010702878287702,0.0154535483310984,0.0323482083459212,85,0.3410962422688802
NASA,16,3,1,3,1,B0018,0.0032737521687522,0.0042980412642161,0.0238460996796338,0.0651243234266415,36,0.4311853519507816
NASA,16,3,1,3,2,B0005,0.0021552293857728,0.0019089286506641,0.0102409279063128,0.0435711018682343,34,0.4139696359634399
NASA,16,3,1,3,2,B0006,0.0055265347049994,0.0022162041859701,0.0260218018648291,0.0463518153600623,46,0.3842447851643418
NASA,16,3,1,3,2,B0007,0.0046830150143553,0.0010848985912161,0.0142651041874097,0.0326274311179234,83,0.3270843445676044
NASA,16,3,1,3,2,B0018,0.0055121268572596,0.0029228670755401,0.044044482514559,0.05223864003813,11,0.3969492989201699
NASA,16,3,1,3,4,B0005,0.0019857864879833,0.0017861563537735,0.0160381567834395,0.0419575279965972,38,0.378139224545709
NASA,16,3,1,3,4,B0006,0.0039805562701076,0.0027394127100706,0.039130727470854,0.0508555936396479,26,0.4017564732095469
NASA,16,3,1,3,4,B0007,0.0030669010658231,0.0009634069108869,0.0165199756071083,0.030596011638741,34,0.3672848365924976
NASA,16,3,1,3,4,B0018,0.0059837612789124,0.003342583309859,0.0532006428191353,0.0553132208461315,7,0.4298605212458857
NASA,16,3,1,3,8,B0005,0.0019828104943206,0.0017333564610453,0.013851517452481,0.0414025365168266,38,0.4097292916528109
NASA,16,3,1,3,8,B0006,0.002516798463396,0.0087103764526546,0.0400145848882549,0.0924676137635008,44,0.4036033935844898
NASA,16,3,1,3,8,B0007,0.0034441722349988,0.0008832111390802,0.016788973234464,0.0292407962311167,43,0.3450644773150247
NASA,16,3,1,3,8,B0018,0.0101742212233754,0.0036223100420708,0.0324408706659679,0.0593048827378085,14,0.4509494094287647
NASA,16,3,1,4,1,B0005,0.001877076765099,0.0017148296574305,0.0104088216077823,0.0412794781501362,64,0.5208821523757208
NASA,16,3,1,4,1,B0006,0.0039504662854596,0.0037903318492074,0.0330125056265425,0.0606741234599077,22,0.482118873369126
NASA,16,3,1,4,1,B0007,0.0044071813269207,0.0013606729815364,0.0396847633672344,0.0346869557101769,16,0.4174790448612637
NASA,16,3,1,4,1,B0018,0.0066301906287359,0.0026497781897584,0.0304530437322052,0.0505671772603997,21,0.5272364093036186
NASA,16,3,1,4,2,B0005,0.0038023221687498,0.0024681109352968,0.0199506660254398,0.0492778650490405,18,0.511052037540235
NASA,16,3,1,4,2,B0006,0.0051675282672724,0.0040783597699676,0.0439420504595553,0.0623319288893308,12,0.4993164539337158
NASA,16,3,1,4,2,B0007,0.0036640277442832,0.0011254652839852,0.0170245990455238,0.0331131632813766,44,0.4465379416942596
NASA,16,3,1,4,2,B0018,0.0063321494186917,0.0038708357218032,0.0411875891043553,0.0608374397314151,18,0.5410193706813612
NASA,16,3,1,4,4,B0005,0.0018854887669228,0.0017090642468247,0.0115698112959552,0.0411786133164371,55,0.5019481213887532
NASA,16,3,1,4,4,B0006,0.0042189014334739,0.0041584130376577,0.0381505346542547,0.0633471919014487,20,0.4997079730033874
NASA,16,3,1,4,4,B0007,0.0049610582128581,0.0013438321766443,0.0142631973547501,0.0363797787554573,32,0.4336362802065335
NASA,16,3,1,4,4,B0018,0.0049132899633453,0.00302354991436,0.0263979479975171,0.0543494689013139,16,0.5445608165529039
NASA,16,3,1,4,8,B0005,0.0039042487782849,0.0021502904128283,0.0154005381975695,0.0461147783754673,18,0.5055945045069644
NASA,16,3,1,4,8,B0006,0.0024724660271948,0.0030297800743331,0.0326472881973017,0.0540665836146546,40,0.4969920635223389
NASA,16,3,1,4,8,B0007,0.0032600439929713,0.0013670394895598,0.0278040222141701,0.0359128547793274,38,0.4377290092665574
NASA,16,3,1,4,8,B0018,0.0026513295985447,0.0040814854049434,0.0210273851649967,0.0635395190229079,34,0.5456797767568518
NASA,16,3,2,1,1,B0005,0.003674069610001,0.0024109140431392,0.0169940505311589,0.0488060884742796,42,0.2056992169349424
NASA,16,3,2,1,1,B0006,0.0048955725717612,0.0044422809345026,0.0535962978372927,0.0644594813112148,11,0.2093379728255733
NASA,16,3,2,1,1,B0007,0.0037857487978827,0.0010436300333822,0.0119271243361558,0.0320843328478842,58,0.1763708010697976
NASA,16,3,2,1,1,B0018,0.0035338666833316,0.0033062037934238,0.0302057162506352,0.0567006633576484,6,0.2288717123178335
NASA,16,3,2,1,2,B0005,0.0037384464151479,0.002437219798594,0.0170515198026344,0.0490728477305907,42,0.2167726370596116
NASA,16,3,2,1,2,B0006,0.0048802407797087,0.0045257901462415,0.0533946201873409,0.0651205926280197,11,0.2049541781025548
NASA,16,3,2,1,2,B0007,0.0047484369845026,0.0013803016481688,0.029311452755421,0.0359775697336933,27,0.1838750839233398
NASA,16,3,2,1,2,B0018,0.0027082602803905,0.003169903337645,0.026037045282346,0.0556965927735796,28,0.23853699862957
NASA,16,3,2,1,4,B0005,0.0038217807675457,0.0024598415329819,0.0170635204797447,0.0493023849935299,42,0.2206762375370148
NASA,16,3,2,1,4,B0006,0.0047898041719401,0.0047923754900693,0.0545546404023463,0.0670429315823441,11,0.2048808143984886
NASA,16,3,2,1,4,B0007,0.0050442722212109,0.0013217702042311,0.0236289951114702,0.0355800126400711,33,0.1814847127446588
NASA,16,3,2,1,4,B0018,0.0042532072790587,0.0044579740303258,0.0339543075755687,0.0658990473729396,11,0.2392086367453298
NASA,16,3,2,1,8,B0005,0.0037379465700889,0.0024657039721205,0.0164867605852096,0.0493813996148998,42,0.2254134301216371
NASA,16,3,2,1,8,B0006,0.0047755412207069,0.0044768466614186,0.052423115815149,0.0648230547415907,11,0.2099027941303868
NASA,16,3,2,1,8,B0007,0.004685123451054,0.0013151202525477,0.0306405964928875,0.0349461817286693,27,0.1847515156928529
NASA,16,3,2,1,8,B0018,0.00324085856361,0.0031150701882628,0.0268524605337776,0.0551630739753666,28,0.2533185680707295
NASA,16,3,2,2,1,B0005,0.0017799098171632,0.001990086344449,0.016582647794091,0.0443011050285,52,0.3484669658872816
NASA,16,3,2,2,1,B0006,0.0046053638004443,0.0036660854239016,0.0339005301620948,0.0595916165367715,23,0.3393155752226364
NASA,16,3,2,2,1,B0007,0.0028913223520956,0.0011149893631227,0.015343801051005,0.0330370418439079,55,0.3004872035980224
NASA,16,3,2,2,1,B0018,0.0020824306314655,0.0055420358354846,0.0330104675979154,0.0737093396258753,24,0.3693881305781277
NASA,16,3,2,2,2,B0005,0.0032330251785672,0.0022524797968799,0.0158475683379444,0.0471949708350332,30,0.3523590040206909
NASA,16,3,2,2,2,B0006,0.0037182133052159,0.004183119861409,0.0344872344448075,0.063750944354583,18,0.3530317043003283
NASA,16,3,2,2,2,B0007,0.0025106027929319,0.0008402616658713,0.0141195227558181,0.0286413260773799,37,0.3106579027677837
NASA,16,3,2,2,2,B0018,0.0077174618684997,0.0054345436316604,0.0350676029883821,0.0728805182216967,17,0.3799658530467265
NASA,16,3,2,2,4,B0005,0.0027211370549842,0.0020653727915487,0.0167683599641042,0.0451359610988394,26,0.3604780176411504
NASA,16,3,2,2,4,B0006,0.0147066079503433,0.0051097904797643,0.0825320066054496,0.0665480074203218,6,0.3538546378795917
NASA,16,3,2,2,4,B0007,0.0026802322309878,0.000930009248259,0.0166094104014765,0.0300403395610815,53,0.312662029919559
NASA,16,3,2,2,4,B0018,0.0292327356679985,0.004518765451697,0.0549782611670237,0.0649346172398053,14,0.3823582494960111
NASA,16,3,2,2,8,B0005,0.0027132812379436,0.0018582372576929,0.0197364852510364,0.0426530704423639,27,0.368303933042161
NASA,16,3,2,2,8,B0006,0.004025976893238,0.0054863145730147,0.0553597832564742,0.0719711332449018,11,0.3536851636825069
NASA,16,3,2,2,8,B0007,0.0023658527578744,0.0010948660783469,0.0137202693723863,0.0328030720734113,47,0.3132512889691253
NASA,16,3,2,2,8,B0018,0.0069816208949002,0.0043033057978997,0.0324778566869997,0.0647906217655001,17,0.3881066232114225
NASA,16,3,2,3,1,B0005,0.060749011283571,0.047510519856587,0.0749614740336848,0.2166762513125845,16,0.4839762449264526
NASA,16,3,2,3,1,B0006,0.0031146600482646,0.0034489691412697,0.0388290912260419,0.0574299516587886,28,0.4809959828853607
NASA,16,3,2,3,1,B0007,0.0030260651191282,0.0010765769751742,0.0186261433607936,0.0322782225239325,40,0.4152435978253682
NASA,16,3,2,3,1,B0018,0.0063181258252977,0.0044670135248452,0.0249997135312957,0.066366520384904,10,0.5197629928588867
NASA,16,3,2,3,2,B0005,0.0049281913829459,0.0026458711763552,0.0175329480927774,0.0511383491505001,27,0.5044142946283868
NASA,16,3,2,3,2,B0006,0.0026811592132699,0.0036152750253677,0.022276117528845,0.0597130850716802,53,0.4974832044888849
NASA,16,3,2,3,2,B0007,0.0032290072671862,0.0009510882751783,0.0164876454988103,0.0303957900355921,32,0.4248986427600567
NASA,16,3,2,3,2,B0018,0.0066628125981272,0.003025929016682,0.0254778781278717,0.0544152254847288,23,0.5262962052988451
NASA,16,3,2,3,4,B0005,0.0012910852991891,0.002140887077985,0.0102872456413434,0.0461552203043633,73,0.4991178820210118
NASA,16,3,2,3,4,B0006,0.0028814512770622,0.0043134864730139,0.0360931555282228,0.0646777777441517,24,0.487372560934587
NASA,16,3,2,3,4,B0007,0.0049706517666992,0.0013731143786571,0.0274114174877827,0.0360274308941601,27,0.4296606855189546
NASA,16,3,2,3,4,B0018,0.0063309109342905,0.0041467743770529,0.0295727725928964,0.0637127882327878,19,0.5246023581578181
NASA,16,3,2,3,8,B0005,0.0024621253515678,0.0020420651926542,0.0129426868352173,0.0450034872490843,48,0.4930969862376942
NASA,16,3,2,3,8,B0006,0.0062285012734884,0.0030839434669663,0.0306827427649749,0.0546790667116792,34,0.4838546911875407
NASA,16,3,2,3,8,B0007,0.002745376046126,0.0011046261788578,0.0274386155713549,0.0320833044247853,24,0.4293880841948769
NASA,16,3,2,3,8,B0018,0.0040843260746138,0.0033043701356897,0.0331069998799678,0.0565222326335688,17,0.5309043574977566
NASA,16,3,2,4,1,B0005,0.0703535676002502,0.0764961391687393,0.1133645538573986,0.2742462119998846,3,0.6202431139738663
NASA,16,3,2,4,1,B0006,0.0039120429110797,0.0043519393851359,0.0306991658300095,0.0652510186814059,24,0.6125220222906633
NASA,16,3,2,4,1,B0007,0.0045999403939478,0.0012241270771482,0.0189777430204807,0.0344689953004215,30,0.5385135221481323
NASA,16,3,2,4,1,B0018,0.0021367362642195,0.0036475728265941,0.0219851034724253,0.0599936532204449,33,0.6640816589571396
NASA,16,3,2,4,2,B0005,0.0703756741502068,0.076436779461801,0.1133505857218878,0.2741385456383031,3,0.659841423449309
NASA,16,3,2,4,2,B0006,0.004315492040901,0.0056146789186944,0.0327382703665878,0.0742125288966072,24,0.6393338983709161
NASA,16,3,2,4,2,B0007,0.0026852525511963,0.001014685924747,0.0170071766553197,0.0313968392755493,69,0.5610764669568351
NASA,16,3,2,4,2,B0018,0.0023760499740698,0.0040091660339385,0.02792796012065,0.0626990342322957,28,0.6903435091177622
NASA,16,3,2,4,4,B0005,0.0702793466096574,0.0766706853173673,0.1133021636476438,0.2745668331330919,3,0.6469180687614109
NASA,16,3,2,4,4,B0006,0.0038530156228014,0.0034353833956023,0.0286773575688068,0.0579063405425047,24,0.6293306242335927
NASA,16,3,2,4,4,B0007,0.0045820384079383,0.0011165814335981,0.0171709613380718,0.0329711580973657,46,0.5559659798940023
