lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0007,16,16,5,5,2,1,1,0.1,B0018,0.0027445839849584127,0.00349329244151401,0.032470360433830454,0.05820532624324601,18,1.0859446946312399
0.0007,16,16,5,5,3,1,1,0.1,B0005,0.0018294828034759987,0.0025902261134303573,0.022122693830936478,0.05041115723014672,59,1.441536185938284
0.0007,16,16,5,5,3,1,1,0.1,B0006,0.0037274290331300686,0.0023641002868923047,0.025320596683124693,0.04795818003138762,54,1.4914602087094233
0.0007,16,16,5,5,3,1,1,0.1,B0007,0.0028800852790785334,0.001352832703560125,0.015396979193764608,0.036457180435324414,55,1.3453688099270775
0.0007,16,16,5,5,3,1,1,0.1,B0018,0.0035512547322508435,0.004400092744617723,0.02614040305100913,0.06581611240222578,13,1.556503485119532
0.0007,16,16,5,5,4,1,1,0.1,B0005,0.0037212712535013757,0.0020297177647340243,0.01446486724048738,0.044819577627713436,40,1.8891214264763727
0.0007,16,16,5,5,4,1,1,0.1,B0006,0.0028189979334869845,0.0026479596466136477,0.03288198777884108,0.05039679702951866,14,1.9612421169877052
0.0007,16,16,5,5,4,1,1,0.1,B0007,0.0027759835259833685,0.0009419745405466528,0.01036239933067739,0.03051616952595715,66,1.750690100521877
0.0007,16,16,5,5,4,1,1,0.1,B0018,0.0030025079309859352,0.0035156497033312917,0.023048775221709897,0.05884322479281117,52,2.030181795943017
0.0007,16,16,7,2,1,1,1,0.1,B0005,0.003316766687757557,0.002293572736172272,0.012107112681674751,0.04773797720088311,142,0.4105423080424468
0.0007,16,16,7,2,1,1,1,0.1,B0006,0.003416779832067815,0.003379404292597125,0.02387046684420586,0.057640475581641926,53,0.4125837978807468
0.0007,16,16,7,2,1,1,1,0.1,B0007,0.004192777042691078,0.000998409056046512,0.011592347032148393,0.03138424464579793,63,0.3650143104316914
0.0007,16,16,7,2,1,1,1,0.1,B0018,0.030029608726339495,0.003595748838658134,0.1340124968913873,0.04242421290233966,2,0.42897162529138416
0.0007,16,16,7,2,2,1,1,0.1,B0005,0.00284836208447814,0.0026334319721042576,0.016163628943534243,0.05106178247780673,35,0.7002490043640137
0.0007,16,16,7,2,2,1,1,0.1,B0006,0.002563263413983143,0.0034136699978262186,0.02711959578331092,0.05779379513076558,22,0.7113169564141167
0.0007,16,16,7,2,2,1,1,0.1,B0007,0.0034982546801782316,0.0008699036778125446,0.014371328558771355,0.029141897008664795,46,0.6356390217940012
0.0007,16,16,7,2,2,1,1,0.1,B0018,0.0035583174068723683,0.004292588748891528,0.026639963959682763,0.06497399486754613,15,0.7500316656552828
0.0007,16,16,7,2,3,1,1,0.1,B0005,0.0015984709773744857,0.0012058510349431475,0.01578066275586206,0.034364925572190605,74,0.9844706250775245
0.0007,16,16,7,2,3,1,1,0.1,B0006,0.0024494592878247863,0.0032353220061243824,0.027070093163264673,0.05623204649241831,49,1.0200199093481508
0.0007,16,16,7,2,3,1,1,0.1,B0007,0.0028897597092307275,0.0012756134674418718,0.017654425920651574,0.03527670033861989,26,0.9150406969221014
0.0007,16,16,7,2,3,1,1,0.1,B0018,0.005544107690777468,0.0034832756694716713,0.03314472478387842,0.05808113627824241,12,1.0726573928709953
0.0007,16,16,7,2,4,1,1,0.1,B0005,0.0025177659256206382,0.0023105544969439507,0.015233848974811183,0.04782622112228371,65,1.2786120933035146
0.0007,16,16,7,2,4,1,1,0.1,B0006,0.004105451548556713,0.004418812847385804,0.02875076873418354,0.06584946640431343,27,1.2995456132021816
0.0007,16,16,7,2,4,1,1,0.1,B0007,0.003106658133522918,0.0009672090058302274,0.012079145970868836,0.030864517049559954,114,1.168663311295393
0.0007,16,16,7,2,4,1,1,0.1,B0018,0.007303616224342714,0.0037715994209672012,0.05248231689489402,0.05912833625803247,4,1.3427152545363814
0.0007,16,16,7,3,1,1,1,0.1,B0005,0.002694651506663788,0.002167109021684155,0.014114522242840736,0.04633774944441399,94,0.4841427091095183
0.0007,16,16,7,3,1,1,1,0.1,B0006,0.0029880023952996867,0.003359804026937733,0.02777485484433349,0.05729450021608338,55,0.47341621943882534
0.0007,16,16,7,3,1,1,1,0.1,B0007,0.003712883306434378,0.000848070133361034,0.014594206472596098,0.028753626585693293,92,0.42728729483107447
0.0007,16,16,7,3,1,1,1,0.1,B0018,0.004316445723499941,0.00311156992878144,0.04292880196253889,0.05410435907263297,7,0.5039501775775039
0.0007,16,16,7,3,2,1,1,0.1,B0005,0.0015463569683821074,0.0012689326083221073,0.01201178331892894,0.03541898271491921,69,0.8434923797094521
0.0007,16,16,7,3,2,1,1,0.1,B0006,0.0036235989034387535,0.003376377484528348,0.02254680930645023,0.05766750855145854,45,0.8431319286948756
0.0007,16,16,7,3,2,1,1,0.1,B0007,0.0027180361826645415,0.000635697412508307,0.01732667217610993,0.02461048651873914,84,0.7460260142141314
0.0007,16,16,7,3,2,1,1,0.1,B0018,0.0037343885456009402,0.002975297776477722,0.042885330668669834,0.05283353665531648,9,0.8956227706650556
0.0007,16,16,7,3,3,1,1,0.1,B0005,0.0022149954429118053,0.0026912912372998627,0.011026707921406913,0.05176033695018894,40,1.1738866832521226
0.0007,16,16,7,3,3,1,1,0.1,B0006,0.003673942562520758,0.0032622853953701756,0.034500948915579636,0.05606472895868415,21,1.1957460725811166
0.0007,16,16,7,3,3,1,1,0.1,B0007,0.002842298042701764,0.0010629191645421087,0.01561759675788849,0.03222620394445849,35,1.0831850192126107
0.0007,16,16,7,3,3,1,1,0.1,B0018,0.0029882734499709763,0.0044855962235790985,0.019316716760281807,0.06669544713255776,38,1.2556685724041678
0.0007,16,16,7,3,4,1,1,0.1,B0005,0.0009406560372250775,0.0019752799811872785,0.018730339005630686,0.04404767285437337,123,1.5144860896071948
0.0007,16,16,7,3,4,1,1,0.1,B0006,0.0032033245978792283,0.0031568397437998406,0.02149010785200392,0.055773266376998164,106,1.5601554130896544
0.0007,16,16,7,3,4,1,1,0.1,B0007,0.004414424384271519,0.0015002213011030107,0.013106674211602819,0.03851029542788015,38,1.397542728619142
0.0007,16,16,7,3,4,1,1,0.1,B0018,0.0017907624158238912,0.004300935329714169,0.022726726135330118,0.06518653998053009,21,1.6358793554171709
0.0007,16,16,7,4,1,1,1,0.1,B0005,0.0030768593784332985,0.0024399288158747368,0.013804298770092411,0.04920236693125983,48,0.5267079946946125
0.0007,16,16,7,4,1,1,1,0.1,B0006,0.0049117331985722885,0.0020639161909154304,0.03415679718624242,0.044127627190222486,11,0.545227195395798
0.0007,16,16,7,4,1,1,1,0.1,B0007,0.004549953407452752,0.0010438778415846172,0.012363903913003588,0.03207165757801514,74,0.48400253442025953
0.0007,16,16,7,4,1,1,1,0.1,B0018,0.0030953929121808514,0.003887857785836483,0.024579837840262804,0.0618663148357869,23,0.5583551354604225
0.0007,16,16,7,4,2,1,1,0.1,B0005,0.002096699753088788,0.0019410831290380365,0.016198705525768672,0.043758923546012754,57,0.9191904491353258
0.0007,16,16,7,4,2,1,1,0.1,B0006,0.005042851622089405,0.0038934157928451896,0.026918460426311783,0.06181387695880187,26,0.9556936025619507
0.0007,16,16,7,4,2,1,1,0.1,B0007,0.0014765550925706823,0.0010570480375463377,0.01209581572782297,0.03228648592034578,124,0.8587032926493677
0.0007,16,16,7,4,2,1,1,0.1,B0018,0.0031175477146778417,0.004142048099311069,0.01744362032846526,0.06412191646141865,28,1.0077708531648686
0.0007,16,16,7,4,3,1,1,0.1,B0005,0.0038905288591714843,0.0023231541563291103,0.019903787740423434,0.047786380242155625,28,1.3556979191608918
0.0007,16,16,7,4,3,1,1,0.1,B0006,0.004556159102569588,0.00213369094611456,0.039377618644223324,0.04448180805415081,11,1.38710253355933
0.0007,16,16,7,4,3,1,1,0.1,B0007,0.003363445084283335,0.00104411180363968,0.013476948074177798,0.03203043850337459,50,1.2251665711402893
0.0007,16,16,7,4,3,1,1,0.1,B0018,0.002662513308915431,0.004765619174577296,0.023744904900537395,0.06862388084570412,20,1.4629475797925677
0.0007,16,16,7,4,4,1,1,0.1,B0005,0.003133291608676137,0.0019097915709218277,0.014146799684756997,0.04347158143648544,70,1.742036368449529
0.0007,16,16,7,4,4,1,1,0.1,B0006,0.003034368247344074,0.0027400492884529135,0.02891755771258422,0.05154053554830287,80,1.796076404131376
0.0007,16,16,7,4,4,1,1,0.1,B0007,0.0024225466024492765,0.001337510508892592,0.018223484682387495,0.036115107072702594,41,1.6220343636942434
0.0007,16,16,7,4,4,1,1,0.1,B0018,0.0032943248060410438,0.004620276410908748,0.03354631356976014,0.06713971166094544,17,1.8401969760211545
0.0007,16,16,7,5,1,1,1,0.1,B0005,0.0034228215892133968,0.0023361574951975073,0.01647964020503645,0.048052051137961474,50,0.5812368726730347
0.0007,16,16,7,5,1,1,1,0.1,B0006,0.002796065088742497,0.0034640568968219063,0.029230559689540463,0.058125848962623856,32,0.5956943500332716
0.0007,16,16,7,5,1,1,1,0.1,B0007,0.004368337181707223,0.0008210078878619243,0.012967417065887424,0.02835828800575486,98,0.5191736785141198
0.0007,16,16,7,5,1,1,1,0.1,B0018,0.030130156903001276,0.003958901099395007,0.07803270443794122,0.057879104428760764,4,0.6204038946716873
0.0007,16,16,7,5,2,1,1,0.1,B0005,0.0019718532594630404,0.0023250904300117065,0.019248222603396304,0.04783347154682786,56,1.034219040060943
0.0007,16,16,7,5,2,1,1,0.1,B0006,0.002950950753240084,0.004189082692998151,0.02196821381995251,0.06434922245292861,38,1.050846666097641
0.0007,16,16,7,5,2,1,1,0.1,B0007,0.005252819081457953,0.001067576257901237,0.013059470118914047,0.032411746273842544,42,0.9430383469747461
0.0007,16,16,7,5,2,1,1,0.1,B0018,0.0021804717316231486,0.004895095946267247,0.02536195780005211,0.0695037632428168,65,1.1107712289561396
0.0007,16,16,7,5,3,1,1,0.1,B0005,0.001853698653922904,0.0025146633935427026,0.019743976785352297,0.04975621437191183,59,1.4968693431364286
0.0007,16,16,7,5,3,1,1,0.1,B0006,0.0036801615232517097,0.002470652475797882,0.025311139268451757,0.04905697776591862,54,1.5098360318403978
0.0007,16,16,7,5,3,1,1,0.1,B0007,0.0032034641610355014,0.0009990195952923387,0.01596223111932121,0.03120160753795446,42,1.3608281042264856
0.0007,16,16,7,5,3,1,1,0.1,B0018,0.005917080485707392,0.004770495327344785,0.024577229196100066,0.0686301044670038,12,1.5991995603807512
0.0007,16,16,7,5,4,1,1,0.1,B0005,0.002300653897691518,0.0017186190754208447,0.01940898033491272,0.04099936805786598,66,1.9672727543732216
0.0007,16,16,7,5,4,1,1,0.1,B0006,0.0026684088621881197,0.0026916487937948355,0.031140830913139815,0.05093793988685451,24,2.028544367970647
0.0007,16,16,7,5,4,1,1,0.1,B0007,0.002456525466792906,0.0009861564663879107,0.010796248016788544,0.031216991955414247,76,1.8093333433544825
0.0007,16,16,7,5,4,1,1,0.1,B0018,0.0021479682662807727,0.004194192617433146,0.019921483684846322,0.06445545830651395,40,2.07627096441057
0.0007,16,16,9,2,1,1,1,0.1,B0005,0.0029093220641481735,0.0024204849968165426,0.012725143922157203,0.049033580147408565,78,0.417072057723999
0.0007,16,16,9,2,1,1,1,0.1,B0006,0.0028728539261712945,0.003725841932464391,0.018734667767980766,0.06075148656936056,51,0.4253605545157253
0.0007,16,16,9,2,1,1,1,0.1,B0007,0.003898810252495524,0.0009826225534197875,0.014232788632115306,0.03102201363396449,129,0.37786042490484995
0.0007,16,16,9,2,1,1,1,0.1,B0018,0.030050410686627678,0.0036301182311338684,0.13417699532119365,0.04277582969773009,2,0.4337657827597398
0.0007,16,16,9,2,2,1,1,0.1,B0005,0.0048469149097356765,0.0022571564269518213,0.016535910560061623,0.0472208939481766,30,0.7140056043863297
0.0007,16,16,9,2,2,1,1,0.1,B0006,0.005124324181286449,0.0036993043419594565,0.029157598582004327,0.06011894729150407,33,0.7426947197282171
0.0007,16,16,9,2,2,1,1,0.1,B0007,0.0034680957194521194,0.001096917170798406,0.024294493604250393,0.03221637659004342,29,0.6568726738796958
0.0007,16,16,9,2,2,1,1,0.1,B0018,0.0032687728880378213,0.003117448771566463,0.02057600020809783,0.055453688210209226,26,0.7570031567623741
0.0007,16,16,9,2,3,1,1,0.1,B0005,0.003734126440360255,0.0021578405534715523,0.012074959689607515,0.04629535694767281,112,1.019738142873034
0.0007,16,16,9,2,3,1,1,0.1,B0006,0.0026973495683209462,0.0032127298957978687,0.029921760745647164,0.05588558583199353,21,1.0411879512625681
0.0007,16,16,9,2,3,1,1,0.1,B0007,0.0035010799700911674,0.001008111162809655,0.011110107743458735,0.031555787293616425,70,0.9361973603566488
0.0007,16,16,9,2,3,1,1,0.1,B0018,0.003034073259661217,0.004340914330290009,0.025338409699873193,0.06539656591934871,20,1.0657820531300135
0.0007,16,16,9,2,4,1,1,0.1,B0005,0.003069810468115888,0.0012882982222695968,0.01926123340967471,0.03537228777172994,96,1.3100761730376989
0.0007,16,16,9,2,4,1,1,0.1,B0006,0.0026921609638851473,0.0024792796466499567,0.02619860782682864,0.049098298931182234,42,1.3502055173334868
0.0007,16,16,9,2,4,1,1,0.1,B0007,0.002268065284523699,0.0008566150037950138,0.012069590926110013,0.02901805469498804,76,1.2491301884726873
0.0007,16,16,9,2,4,1,1,0.1,B0018,0.003249252989442776,0.0029878049972467124,0.026397152391428785,0.0540196638502893,20,1.4118546996797834
0.0007,16,16,9,3,1,1,1,0.1,B0005,0.002713705670820283,0.0021883795270696282,0.014213010736906067,0.04656370478220969,94,0.49451230135228896
0.0007,16,16,9,3,1,1,1,0.1,B0006,0.0029879889704964376,0.0033573377198384455,0.027789772501631563,0.05727225007026778,55,0.49504856836228145
0.0007,16,16,9,3,1,1,1,0.1,B0007,0.0037101298965151524,0.0008522131174686365,0.014622193671886975,0.028824160657773632,92,0.44478736293147986
0.0007,16,16,9,3,1,1,1,0.1,B0018,0.004331613819965202,0.003114724201926341,0.04292505677130779,0.05413379861088949,7,0.5049651882104707
0.0007,16,16,9,3,2,1,1,0.1,B0005,0.000986263933425237,0.001749656373119381,0.015218896728214134,0.04155111125288927,65,0.8368068902388863
0.0007,16,16,9,3,2,1,1,0.1,B0006,0.003639287257101387,0.0039354000861446066,0.027507819013156704,0.062126742277521435,53,0.8574327218879774
0.0007,16,16,9,3,2,1,1,0.1,B0007,0.002391972546724396,0.0010216081849648618,0.017229810743786874,0.03149478604081391,53,0.7831771651517998
0.0007,16,16,9,3,2,1,1,0.1,B0018,0.003968232997146476,0.003295247229592254,0.022800712042460616,0.05694962659374872,20,0.9004552091870989
0.0007,16,16,9,3,3,1,1,0.1,B0005,0.006910564078550253,0.0029229813350996536,0.024372966100956232,0.05351240273897992,10,1.1964015324910482
0.0007,16,16,9,3,3,1,1,0.1,B0006,0.002804584619959562,0.0027575417576978603,0.02161468533217688,0.05206555780924891,35,1.2321709576775046
0.0007,16,16,9,3,3,1,1,0.1,B0007,0.0034253763862782055,0.0009565793829096947,0.01583103569438821,0.03052076733137408,60,1.1172730315815318
0.0007,16,16,9,3,3,1,1,0.1,B0018,0.002377761014150051,0.003569345436214159,0.027663548736292884,0.05910006982063878,69,1.2720322388560832
0.0007,16,16,9,3,4,1,1,0.1,B0005,0.0015094166890429776,0.002072308395457055,0.01385776202720613,0.04531119761107797,74,1.5728344532751268
0.0007,16,16,9,3,4,1,1,0.1,B0006,0.003121641723820093,0.002918140613473952,0.025615142580614852,0.05340905406431187,39,1.6125343274534418
0.0007,16,16,9,3,4,1,1,0.1,B0007,0.0012189726419617524,0.000901613239057042,0.014303461443411006,0.029684243872372257,144,1.441383879209302
0.0007,16,16,9,3,4,1,1,0.1,B0018,0.0023891058973158183,0.0027315827319398522,0.038761313488423266,0.05080687680252823,21,1.673691752930762
0.0007,16,16,9,4,1,1,1,0.1,B0005,0.003063576445648713,0.0024520879789114197,0.013905312568672536,0.04932293756341845,48,0.5311481295799723
0.0007,16,16,9,4,1,1,1,0.1,B0006,0.004930877846411683,0.002113362910070767,0.03430410080308675,0.044673099466318346,11,0.539789086482564
0.0007,16,16,9,4,1,1,1,0.1,B0007,0.0045504411553136176,0.0010384086817794014,0.012300715442212394,0.03198871559722664,74,0.5019812872332912
0.0007,16,16,9,4,1,1,1,0.1,B0018,0.0031021707033252587,0.0038412852542630085,0.024510932633858448,0.06149151747613298,23,0.5938195855650183
0.0007,16,16,9,4,2,1,1,0.1,B0005,0.0013849517618793818,0.0012285714671764123,0.013857881287061094,0.03477595981489356,166,0.9529944901113157
0.0007,16,16,9,4,2,1,1,0.1,B0006,0.0028954144958830016,0.0031662869441788644,0.02534129320500415,0.055696219415793745,36,0.9746299067208933
0.0007,16,16,9,4,2,1,1,0.1,B0007,0.0010988156168928577,0.0008866153017152101,0.012573966941731537,0.029509402669461542,125,0.8651402309962681
0.0007,16,16,9,4,2,1,1,0.1,B0018,0.0035317007290280385,0.0033408449356405376,0.027869995084213596,0.05712417395889117,9,1.0116795846971416
0.0007,16,16,9,4,3,1,1,0.1,B0005,0.004170721923444597,0.0023938976436121656,0.021767932646017174,0.048440823155677194,28,1.3764371810815272
0.0007,16,16,9,4,3,1,1,0.1,B0006,0.00754379695916379,0.003649008945406725,0.035621371948709415,0.05934745778892142,12,1.4178267140542307
0.0007,16,16,9,4,3,1,1,0.1,B0007,0.0035956260851687854,0.001007511792704463,0.014262727608396437,0.03141924960101378,42,1.2687644880750906
0.0007,16,16,9,4,3,1,1,0.1,B0018,0.004936755073013837,0.00413160720684876,0.02545649677323151,0.06377149709589428,15,1.4490303919865535
0.0007,16,16,9,4,4,1,1,0.1,B0005,0.0025940501474819725,0.0019384379016368517,0.013123162309567029,0.04383167966623965,70,1.7878958682219188
0.0007,16,16,9,4,4,1,1,0.1,B0006,0.003108168232508681,0.002895267515365655,0.026005667160203076,0.05317553975055339,38,1.8426809419285168
0.0007,16,16,9,4,4,1,1,0.1,B0007,0.0033148134502375293,0.0009052258497831645,0.01623055991920826,0.029645956454548587,51,1.6218332984659931
0.0007,16,16,9,4,4,1,1,0.1,B0018,0.0026921078071767547,0.004046131905245905,0.021965047186046756,0.06322883513856878,43,1.907873240850305
0.0007,16,16,9,5,1,1,1,0.1,B0005,0.003421625261017609,0.0023486516906164718,0.01647071500565511,0.04818218777979281,50,0.5796304559707641
0.0007,16,16,9,5,1,1,1,0.1,B0006,0.0027957424965941095,0.003466849506366998,0.029209247479464896,0.05815093681756211,32,0.6023711751147014
0.0007,16,16,9,5,1,1,1,0.1,B0007,0.004359054786618799,0.000841480832605157,0.013275780189943557,0.02870289545876416,98,0.5573104297792589
0.0007,16,16,9,5,1,1,1,0.1,B0018,0.030130518519360085,0.003959841948623459,0.07803951767438862,0.05788631325634054,4,0.6266914120426884
0.0007,16,16,9,5,2,1,1,0.1,B0005,0.0018920063129847957,0.0023409989641679984,0.02006914679916587,0.04796584123953593,56,1.0578174591064453
0.0007,16,16,9,5,2,1,1,0.1,B0006,0.002946081481323662,0.004111834762928386,0.021951409256339375,0.06374675134891788,38,1.092027718370611
0.0007,16,16,9,5,2,1,1,0.1,B0007,0.002329496602113876,0.00085148364341876,0.014345767596164374,0.028825397573736,76,0.9719699621200562
0.0007,16,16,9,5,2,1,1,0.1,B0018,0.0036376347390772857,0.003078382743600135,0.04787415259928314,0.0533777976620304,13,1.126218871464805
0.0007,16,16,9,5,3,1,1,0.1,B0005,0.001722198159855214,0.0024800173331251635,0.018309542793037124,0.049462040200371475,68,1.5163295511472024
0.0007,16,16,9,5,3,1,1,0.1,B0006,0.0034784112040969458,0.0034726556623354554,0.021370309397188914,0.05854047026782848,70,1.56352246205012
0.0007,16,16,9,5,3,1,1,0.1,B0007,0.002565621401623098,0.0006369492606609128,0.012809665973857893,0.024910650492363354,83,1.3954189397338639
0.0007,16,16,9,5,3,1,1,0.1,B0018,0.004726069665554425,0.004145652036337803,0.02283656163995867,0.06398047531932746,20,1.64940002986363
0.0007,16,16,9,5,4,1,1,0.1,B0005,0.0023899260060196476,0.0018714478563716902,0.0213558884638539,0.04272985426180824,66,2.0341766846591027
0.0007,16,16,9,5,4,1,1,0.1,B0006,0.0026954677834344857,0.0027542562359788767,0.03165060374898716,0.05151776508254603,24,2.042270186785105
0.0007,16,16,9,5,4,1,1,0.1,B0007,0.0020604470369613003,0.0010190243272518273,0.012266178417294337,0.03168561866466447,76,1.831713873242575
0.0007,16,16,9,5,4,1,1,0.1,B0018,0.002763619788153016,0.0036836281748643764,0.02237999957182259,0.060278866517751994,94,2.1596827374564276
