dataset,ks,depth,num_layers,num_heads,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
NASA,3,2,4,8,B0018,0.07373474600414436,0.06858037536342938,0.11353980762450062,0.2594055611873127,2,0.726554274559021
NASA,3,3,1,1,B0005,0.0052253812212835656,0.002399266704742331,0.02341235679166317,0.04841955083790083,35,0.28350937583229757
NASA,3,3,1,1,B0006,0.0038214368766851044,0.003680714095632235,0.043161366096736035,0.05911365101656041,26,0.2686409483785215
NASA,3,3,1,1,B0007,0.005337262629634804,0.001402083912398666,0.027681469764261567,0.03640683330256115,31,0.24390370705548456
NASA,3,3,1,1,B0018,0.0030969192545550563,0.003433476163384815,0.02403126455602729,0.058100998730583234,26,0.29385842965996783
NASA,3,3,1,2,B0005,0.005359252195127986,0.002391767207882367,0.02367056416757054,0.04832946902022486,35,0.28178850520740856
NASA,3,3,1,2,B0006,0.003824636022644964,0.0036517284655322633,0.04297686980121363,0.05888146848348034,26,0.2750279540600984
NASA,3,3,1,2,B0007,0.005357443768945005,0.001436806155834347,0.027978735485178378,0.03685817674632784,31,0.24886526780969956
NASA,3,3,1,2,B0018,0.0034035587207957483,0.0033920802331219115,0.024084554537727232,0.05774143781437897,24,0.30385295911268756
NASA,3,3,1,4,B0005,0.002861547685990279,0.0021010160162404645,0.01481175709538269,0.045596898953100366,71,0.2891230216393104
NASA,3,3,1,4,B0006,0.008567258419299667,0.006192630001654227,0.15894160964738924,0.06055069278145137,5,0.2583421230316162
NASA,3,3,1,4,B0007,0.007305852706647581,0.0013611293048597871,0.026338101527135557,0.03594105945198452,15,0.22584610666547503
NASA,3,3,1,4,B0018,0.007558701792731881,0.0031271235396464667,0.05741365835110989,0.05289130973525287,8,0.27078995534351896
NASA,3,3,1,8,B0005,0.018890871116044847,0.0026456622435944155,0.06474684309202139,0.047185240053661974,4,0.26152939597765607
NASA,3,3,1,8,B0006,0.03606709329919382,0.004262056201696396,0.11961351023102985,0.05321012212284183,3,0.2615144771078359
NASA,3,3,1,8,B0007,0.004095018401535021,0.001305013571982272,0.018508533354423738,0.0356476781546805,38,0.24178709654972472
NASA,3,3,1,8,B0018,0.004844351070156942,0.0038836766810466847,0.027736320523210907,0.0616988351135145,27,0.2876112308908016
NASA,3,3,2,1,B0005,0.003267958400432359,0.0020936776090820786,0.02422781309515575,0.04511074029708725,15,0.43795313835144045
NASA,3,3,2,1,B0006,0.003308271079070189,0.0035666273130724826,0.0340583509505153,0.058742065274313984,33,0.451563353808421
NASA,3,3,2,1,B0007,0.00255359437627097,0.001070716168032959,0.016814094281311125,0.0322869134913396,47,0.36830770079769304
NASA,3,3,2,1,B0018,0.0030935770482756197,0.004011698455239336,0.023324146979535183,0.06290704950049461,13,0.45724790024034906
NASA,3,3,2,2,B0005,0.0020014426501637154,0.0017008952709147707,0.014321242523552635,0.04099250536380633,55,0.4530278491973877
NASA,3,3,2,2,B0006,0.009215366814962843,0.004382344971721371,0.06052424600176156,0.0633721275015619,8,0.4308543545859201
NASA,3,3,2,2,B0007,0.005186152644455433,0.0013829518255079165,0.021072731353642425,0.03658614211303473,21,0.3647568749218452
NASA,3,3,2,2,B0018,0.008031344002423188,0.0038469547095398107,0.03168832671495559,0.06120898384690197,13,0.4422890128511371
NASA,3,3,2,4,B0005,0.002188713840124282,0.0018649208032002207,0.01270048515803241,0.0429975648990287,38,0.4267939904640461
NASA,3,3,2,4,B0006,0.0047910107850012455,0.004815123043954372,0.04234442814879827,0.06808684211946339,13,0.4143773570205226
NASA,3,3,2,4,B0007,0.0026842543674218985,0.0008991671711555682,0.015758256903201866,0.029569154876007364,40,0.3661712129910787
NASA,3,3,2,4,B0018,0.016310411583011348,0.0025782800124337277,0.059404692080210174,0.047174021116704365,4,0.453827828168869
NASA,3,3,2,8,B0005,0.0020136532151478937,0.002079003847029526,0.012878559211209535,0.04541385391072874,38,0.42904596904228476
NASA,3,3,2,8,B0006,0.00433302725749937,0.0039167684347679215,0.02463501565498811,0.06209734389301004,75,0.42103434361909564
NASA,3,3,2,8,B0007,0.003322923543035156,0.0014091624005232006,0.026558233805569712,0.03658727085306619,45,0.3672393615429218
NASA,3,3,2,8,B0018,0.003000841012787229,0.003314617866029342,0.024157022556552245,0.05706366287191978,45,0.4510102051955003
NASA,3,3,3,1,B0005,0.004848034798421643,0.002411932553513907,0.027578572133155264,0.04833088826330126,29,0.5849981307983398
NASA,3,3,3,1,B0006,0.004331205357712778,0.0021392357690880695,0.022528939560880243,0.04569989492543988,58,0.5732124952169565
NASA,3,3,3,1,B0007,0.0025029303894067803,0.0011060223128879442,0.014578635282659904,0.03293582621453369,55,0.5070917701721191
NASA,3,3,3,1,B0018,0.00465430580273581,0.0029244928543145456,0.027850468772026345,0.05335661088678184,27,0.6215233092612409
NASA,3,3,3,2,B0005,0.002130711816293611,0.0021718301286455244,0.019456624913163342,0.04619495696258077,46,0.608110785484314
NASA,3,3,3,2,B0006,0.0031424421520734377,0.003862166777253151,0.027707213473547668,0.061525587014083796,41,0.5783847941726935
NASA,3,3,3,2,B0007,0.0031713343923911452,0.0008912295510526746,0.014181831845655938,0.029514693225322623,55,0.5073639869689941
NASA,3,3,3,2,B0018,0.004119319947979723,0.002938775268072883,0.029519481468482614,0.05340070500730155,27,0.6315287275517241
NASA,3,3,3,4,B0005,0.002178509238133715,0.002171229392843088,0.015615766584526259,0.04633405024269991,52,0.5961965454949273
NASA,3,3,3,4,B0006,0.0037748955444178796,0.00248901821517696,0.031351720361051154,0.04889504218306292,25,0.5878329806857638
NASA,3,3,3,4,B0007,0.0038105162998868358,0.0011805173446191475,0.018589690212197144,0.03385202619525061,37,0.5173231886144269
NASA,3,3,3,4,B0018,0.005653079075273126,0.0036415382443616786,0.04219145495072841,0.05885173178414277,12,0.6354267448186874
NASA,3,3,3,8,B0005,0.001669385385784236,0.002262424950458808,0.014082465691510006,0.04735602717022708,66,0.6056635795637618
NASA,3,3,3,8,B0006,0.0033331640826707535,0.0028793546371161938,0.04090477519039601,0.05207719791554096,17,0.5934400236284411
NASA,3,3,3,8,B0007,0.004161566883946459,0.0013561104802647605,0.017348858083378476,0.03641445056232896,31,0.5109507149341059
NASA,3,3,3,8,B0018,0.003540485238772817,0.003533459035679698,0.03751930468009468,0.05824679496813687,14,0.627478326068205
NASA,3,3,4,1,B0005,0.003874063047326424,0.0023182482036645524,0.016369755442288147,0.04786910623757997,30,0.7412445831298828
NASA,3,3,4,1,B0006,0.004695594162595543,0.003037963372965654,0.03978142894770863,0.05366290357706057,23,0.7415824158247127
NASA,3,3,4,1,B0007,0.0035623174626380205,0.0007808514405041933,0.01308878614184011,0.02763548075696781,42,0.6352837816361459
NASA,3,3,4,1,B0018,0.0757712929820021,0.06869558431208134,0.07361272648391186,0.2610626418398185,10,0.7948208093643189
NASA,3,3,4,2,B0005,0.003174700128676539,0.0019894986908184364,0.015493011845615778,0.04433390778409706,47,0.7708849230808998
NASA,3,3,4,2,B0006,0.005442214198410511,0.002639149664901197,0.03323606477007544,0.050286042174718396,30,0.7433569574356079
NASA,3,3,4,2,B0007,0.06184661967886819,0.04902920294553041,0.1311487350762722,0.2175067868557768,18,0.6554868848700273
NASA,3,3,4,2,B0018,0.07561004472275575,0.06827736366540194,0.07080180562034663,0.2603383812855053,10,0.8059582710266113
NASA,3,3,4,4,B0005,0.0019117941106246276,0.002063626889139414,0.013380293867710854,0.04522967700952406,47,0.7679461685579214
NASA,3,3,4,4,B0006,0.005406592506915331,0.002834162519623836,0.03240475015631902,0.052241322189580074,30,0.7427751922607422
NASA,3,3,4,4,B0007,0.0021040487530020377,0.0008105261869786773,0.012863410520756558,0.0281776411025377,89,0.6526666518745072
NASA,3,3,4,4,B0018,0.004403925753043343,0.003385351039469242,0.020894116972332174,0.057807392555773676,23,0.8112992131432821
NASA,3,3,4,8,B0005,0.002802307283590463,0.002265681076096371,0.015054532454525527,0.04736050279323248,47,0.7704040897426321
NASA,3,3,4,8,B0006,0.0032679332229732113,0.003044461326984068,0.030679405617295256,0.05431702057716106,34,0.7482297597108064
NASA,3,3,4,8,B0007,0.0035337849727107417,0.001045299480028916,0.015156743336389724,0.031973845049821384,70,0.6741842031478882
NASA,3,3,4,8,B0018,0.0023894672825311622,0.0038302731700241566,0.022412502827130733,0.06148203934169848,19,0.8193553105378762
NASA,3,4,1,1,B0005,0.005030444749122994,0.0025341704531456344,0.02642417700826156,0.04964218739697989,33,0.2675011967712978
NASA,3,4,1,1,B0006,0.004589537158608437,0.003134477340305845,0.03528211899317528,0.05486341690312879,22,0.2598217839286441
NASA,3,4,1,1,B0007,0.004266769107845094,0.0013427700716420077,0.025808039358989183,0.0357234457481387,28,0.22584098080794016
NASA,3,4,1,1,B0018,0.004238838465729107,0.0036583613449086747,0.0408569748806752,0.05908834145216284,14,0.274903465719784
NASA,3,4,1,2,B0005,0.003932238577611067,0.0026633188463165425,0.0262073427976196,0.05093757345421554,32,0.2694865327615004
NASA,3,4,1,2,B0006,0.007772299418733878,0.006098572630435228,0.07401680320049697,0.07450318002167688,11,0.2595737518802766
NASA,3,4,1,2,B0007,0.004473475946320428,0.0012116096157114952,0.025761595874889923,0.033841448534210075,45,0.23038181158212515
NASA,3,4,1,2,B0018,0.003075767521901677,0.0035076558512325087,0.025314346000754353,0.05868197593840748,30,0.2800934982299805
NASA,3,4,1,4,B0005,0.0026466734495691276,0.0026782200911839027,0.02510412346580848,0.05113901088099661,39,0.26916240837614414
NASA,3,4,1,4,B0006,0.00329034045253965,0.00411751641271015,0.030696037002781593,0.06342942248088314,31,0.2618444012660606
NASA,3,4,1,4,B0007,0.005552706489753392,0.0015414173045428469,0.03618429662631696,0.03755645042112182,12,0.23277278989553452
NASA,3,4,1,4,B0018,0.00292029173579067,0.003544624662026763,0.020070427675278356,0.05919748708473847,36,0.28876170941761564
NASA,3,4,1,8,B0005,0.003679415528577837,0.0027229805855313316,0.033978094106827575,0.051063973966267454,28,0.275806521375974
NASA,3,4,1,8,B0006,0.011894826734946533,0.005044748618577917,0.06238894542615849,0.06823130201894231,6,0.26501416243039644
NASA,3,4,1,8,B0007,0.0041119691062097745,0.0009203032444929704,0.014980209186036967,0.02996435518693844,48,0.24089507495655732
NASA,3,4,1,8,B0018,0.0029324509863120816,0.0034855930134654045,0.01999939880487691,0.05869919507841137,36,0.2893401597227369
NASA,3,4,2,1,B0005,0.003499062594280324,0.002718180257943459,0.026801697179880707,0.05144265922065363,24,0.4560916748913852
NASA,3,4,2,1,B0006,0.00905382027849555,0.003850137504438559,0.06337303436637674,0.058724128521308226,5,0.44451685905456545
NASA,3,4,2,1,B0007,0.0040912095250354875,0.0009389808110427111,0.014097798969775331,0.030316761380334692,58,0.39778876304626465
NASA,3,4,2,1,B0018,0.0051723482126059634,0.004113248083740473,0.0555322663032481,0.061683586370634265,7,0.48754186983461734
NASA,3,4,2,2,B0005,0.004149059997871518,0.002047353025773191,0.017319900834123086,0.04491497629556873,44,0.4726426377892494
NASA,3,4,2,2,B0006,0.002900857330215248,0.004281916422769427,0.034259387316386676,0.06453329275979798,30,0.46154740810394285
NASA,3,4,2,2,B0007,0.004981399280950427,0.0014915898820618168,0.024853088101445958,0.037812990888014306,18,0.4131637309726916
NASA,3,4,2,2,B0018,0.003514423413434997,0.0033008232324694595,0.027379147857584715,0.05679666757026488,21,0.5006782659670201
NASA,3,4,2,4,B0005,0.0022232157326388087,0.002369672067288775,0.02224883436052883,0.04816815393727542,30,0.47428383350372316
NASA,3,4,2,4,B0006,0.0031432976565239105,0.0032244939357042313,0.03369063339636961,0.055776232780733855,18,0.4603877130307649
NASA,3,4,2,4,B0007,0.0034931444097310305,0.0011564890315639786,0.015362611231716934,0.0336584018720735,44,0.4135245382785797
NASA,3,4,2,4,B0018,0.004131000993462901,0.00335029314737767,0.03070163346142654,0.05706167034386113,21,0.5082725082955709
NASA,3,4,2,8,B0005,0.0033272651278159833,0.002076908895105589,0.019679928361782898,0.04514619478542675,34,0.48019883809266267
NASA,3,4,2,8,B0006,0.0035197661914439364,0.004128597831974427,0.034758664227487635,0.06330704121747384,17,0.4515130713179305
NASA,3,4,2,8,B0007,0.002941995859146118,0.0008274830295704305,0.01226975413949718,0.0285031287507408,70,0.40214336713155113
NASA,3,4,2,8,B0018,0.005006738530937582,0.0038222911146779857,0.023512702547720973,0.06137594324867805,24,0.48847417397932574
NASA,3,4,3,1,B0005,0.004144726384600455,0.0021633673677570187,0.017291628860239966,0.04618947121414165,38,0.6344832305250496
NASA,3,4,3,1,B0006,0.0035687511236491528,0.0031511751003563404,0.03397845139206596,0.05509738289536391,19,0.6244081411606226
NASA,3,4,3,1,B0007,0.003193065653451615,0.0011439789581345395,0.012028071885604988,0.03360820630926305,70,0.560756770769755
NASA,3,4,3,1,B0018,0.003226765829216068,0.003163255751132965,0.030658724613465662,0.05540090324204592,24,0.6915035085244612
NASA,3,4,3,2,B0005,0.0028159464709460735,0.002109722343448084,0.013556174778990147,0.04573122993992532,47,0.6795622875441366
NASA,3,4,3,2,B0006,0.003198738485066728,0.002503160464887818,0.02840381590923597,0.04921872313059724,24,0.6692835905335166
NASA,3,4,3,2,B0007,0.005248453882005479,0.0014589604397770017,0.024197328056014662,0.037422044075223565,21,0.5904374587826613
NASA,3,4,3,2,B0018,0.003994086131569929,0.003414092934690416,0.03308647980493269,0.05748583718073174,19,0.7305733423966628
NASA,3,4,3,4,B0005,0.0023454266430979424,0.0020731903859996237,0.012165639857373406,0.04536948430341805,47,0.6938300132751465
NASA,3,4,3,4,B0006,0.002754239545373077,0.003075506848593553,0.03210300528536345,0.05452014870556013,24,0.672894916751168
NASA,3,4,3,4,B0007,0.0018606602291887004,0.0007670485327253118,0.011996785415168817,0.0274345811042463,73,0.5965052625184418
NASA,3,4,3,4,B0018,0.0031744941079523414,0.0036280971641341844,0.01763393397276185,0.05997500831797709,23,0.7374307832052541
NASA,3,4,3,8,B0005,0.005073190031742508,0.002148201980162412,0.01922289825880178,0.04594834071457526,27,0.6917846355032413
NASA,3,4,3,8,B0006,0.0037867589430375533,0.0031720593882103762,0.03090642377940461,0.05546655457477066,30,0.6665757989883423
NASA,3,4,3,8,B0007,0.003037451494795581,0.0009280791855417192,0.012840890756112187,0.030192554389240796,58,0.592915415763855
NASA,3,4,3,8,B0018,0.004766191472299397,0.004627441230695695,0.03038300342549688,0.06734336196895677,22,0.7205434980846587
NASA,3,4,4,1,B0005,0.0032772042534568095,0.002006547489145305,0.011992368413415009,0.04463368420645434,61,0.8413333421871986
NASA,3,4,4,1,B0006,0.0034166464941914787,0.0032611362791309753,0.03814814336887651,0.05581763342952327,21,0.8366491852737055
NASA,3,4,4,1,B0007,0.003715579630807042,0.001324128598207608,0.020602983051073432,0.035800562771808465,32,0.7295752488649808
NASA,3,4,4,1,B0018,0.008704372216016054,0.0037827581788102784,0.04104671359699038,0.06011884046576527,8,0.9082844342504229
NASA,3,4,4,2,B0005,0.004076940705999732,0.002043162883637706,0.01091966726851958,0.04506926818975673,78,0.8788511655768569
NASA,3,4,4,2,B0006,0.0029694577679038048,0.002484265947714448,0.022466793001072564,0.04933345967222206,62,0.8615516831235188
NASA,3,4,4,2,B0007,0.003415619721636176,0.000990306254243478,0.013378203271971315,0.031183467014632933,29,0.7490447102760782
NASA,3,4,4,2,B0018,0.07888828807820876,0.06668654642999172,0.09311274502004979,0.25655320419030947,4,0.9176310201485952
NASA,3,4,4,4,B0005,0.0034086813155392356,0.002050536189926788,0.017725635355934025,0.044934578711208574,78,0.876525625890615
NASA,3,4,4,4,B0006,0.003951339580287988,0.0025564337071652212,0.026036912451835845,0.0498862868092109,39,0.8694456755104711
NASA,3,4,4,4,B0007,0.003858058338260485,0.0011257080361247063,0.03058505694707005,0.032127300981175756,34,0.7599174755590933
NASA,3,4,4,4,B0018,0.2036014081289371,0.0786879410346349,0.35023489460852336,0.2577236798000229,1,0.9386328174954369
NASA,3,4,4,8,B0005,0.003820024515417489,0.0016573246393818408,0.012339773994151204,0.0405228034888798,78,0.9050752873323402
NASA,3,4,4,8,B0006,0.0034251189896498213,0.0028711623356988034,0.021752756728538273,0.05313985403046204,63,0.874272274683757
NASA,3,4,4,8,B0007,0.0020982137389688026,0.00102792133402545,0.013669287833800841,0.03176848104961106,45,0.7647850073300875
NASA,3,4,4,8,B0018,0.012748763741304478,0.003950966444487373,0.02918700687260031,0.062175383944028,20,0.9147721469402313
NASA,5,1,1,1,B0005,0.0031364258823238992,0.0025995676733145956,0.025696017962101993,0.05033427325127253,28,0.17123237252235413
NASA,5,1,1,1,B0006,0.030936981974677605,0.007394376055647929,0.19362962425669472,0.06037493423465078,4,0.16162797808647156
NASA,5,1,1,1,B0007,0.0046414963952783085,0.0017182866809889673,0.02956238977800803,0.04038431839358139,26,0.1448434643123461
NASA,5,1,1,1,B0018,0.0037000417457117387,0.0040334197304521995,0.020464125196380356,0.06317864989022656,50,0.1783360685620989
NASA,5,1,1,2,B0005,0.0032345299418507652,0.0026128233803319745,0.026152860455068355,0.050442305594691095,28,0.17341058949629465
NASA,5,1,1,2,B0006,0.0047709504459899936,0.004470078585048516,0.05214745019663899,0.06479307793468354,8,0.1669599073273795
NASA,5,1,1,2,B0007,0.006469122004798717,0.0014607062621507794,0.028088019711495108,0.03717274000824305,23,0.14874874713808992
NASA,5,1,1,2,B0018,0.006236361106857657,0.0031876897361750403,0.03166087045193455,0.05556481559680154,10,0.18809938430786133
NASA,5,1,1,4,B0005,0.0033701503522355447,0.002637880970723927,0.026213499571820148,0.05068694317631693,28,0.1718610574801763
NASA,5,1,1,4,B0006,0.03236583019183441,0.007731035895024736,0.18846112992711558,0.06464732119680754,4,0.1701635718345642
NASA,5,1,1,4,B0007,0.006677942014195853,0.0017007767324685118,0.030598332800499405,0.04008928730955858,27,0.15426632698546064
NASA,5,1,1,4,B0018,0.002304504179240515,0.003420350510471811,0.01795345569870561,0.058207541456611125,49,0.18506873517796613
NASA,5,1,1,8,B0005,0.004095560976896773,0.002515052394301165,0.017921328087476603,0.04982905782855833,60,0.17730783224105834
NASA,5,1,1,8,B0006,0.014354032337326895,0.004450971260666847,0.08508095084303131,0.06104993386981982,8,0.17588926213128225
NASA,5,1,1,8,B0007,0.004213333802504672,0.0009043082653079181,0.01534812799420138,0.02967746235631648,93,0.1535597164019019
NASA,5,1,1,8,B0018,0.005333630193490535,0.0033963655587285757,0.03413978501109639,0.057269652519048246,11,0.18824667315329274
NASA,5,1,2,1,B0005,0.0031308183891021395,0.0023025809714454226,0.011844634280304571,0.04783880647016746,46,0.2891825293049668
NASA,5,1,2,1,B0006,0.004529875554991039,0.0046321194774160785,0.034448071773836596,0.06718223372324399,15,0.2778386116027832
NASA,5,1,2,1,B0007,0.0023340556977523696,0.0009730625723022967,0.015173806047527855,0.03082268851811489,81,0.24228456468865422
NASA,5,1,2,1,B0018,0.0047890510177239776,0.0029080259846523404,0.03591620561959198,0.05271649315027299,15,0.30189209665570943
NASA,5,1,2,2,B0005,0.0031264043328436937,0.0020275954011594877,0.014039454380488094,0.04480942720565669,46,0.29450753963354864
NASA,5,1,2,2,B0006,0.0072128872641108255,0.004926764716704686,0.050283740950109956,0.06836606742251733,9,0.2872731767851731
NASA,5,1,2,2,B0007,0.004267593405933844,0.0010145916865440085,0.01292872473344442,0.03158918352240219,50,0.25715505055018834
NASA,5,1,2,2,B0018,0.0047776398617619025,0.0036796125350520015,0.04611046075307429,0.058881193993640515,15,0.30708746910095214
NASA,5,1,2,4,B0005,0.0030320104931227184,0.0023230020597111434,0.011971830262297072,0.04804861736845469,46,0.29489399447585596
NASA,5,1,2,4,B0006,0.0037637729705734687,0.006119492696598172,0.04257621903958416,0.07705984330241854,12,0.28239868581295013
NASA,5,1,2,4,B0007,0.0028565971620587837,0.0006441298814024776,0.0169378575656307,0.024808078936704316,59,0.2528263949140718
NASA,5,1,2,4,B0018,0.002587388085278993,0.00436007184907794,0.01840240306667304,0.065773908647842,25,0.3145648161570231
NASA,5,1,2,8,B0005,0.0017253103591925042,0.0015560725987597834,0.022371702640086446,0.038807515906820654,93,0.29777210370629237
NASA,5,1,2,8,B0006,0.0254545365460217,0.0032900989366074405,0.08909611942328834,0.04996285614180095,3,0.2893913828808328
NASA,5,1,2,8,B0007,0.0020761319513743124,0.0006685918022412806,0.017106564465271284,0.02528494318416411,57,0.2573676078350513
NASA,5,1,2,8,B0018,0.001938923397877564,0.0027681581753616533,0.02367111366169459,0.052078076062507084,37,0.31750231040151494
NASA,5,1,3,1,B0005,0.002070388301614333,0.0019648139277705923,0.012350058389883383,0.04415383975599013,38,0.39405150660153093
NASA,5,1,3,1,B0006,0.0038817116609689865,0.002410424640402198,0.0316973628773303,0.048061964139009775,42,0.37850729880794404
NASA,5,1,3,1,B0007,0.004621561332088377,0.0010799044699524528,0.015456565782691039,0.03249636797428727,85,0.33202548708234514
NASA,5,1,3,1,B0018,0.06934225535951555,0.06889779555300872,0.14479694399004117,0.2584592414885792,2,0.40384664318778296
NASA,5,1,3,2,B0005,0.0021263166881081734,0.0019357508172106463,0.010763565607427056,0.043865308770594115,38,0.39801102260063437
NASA,5,1,3,2,B0006,0.0030268471243537283,0.0038524034898728132,0.02996235845657789,0.06134027383020275,36,0.3883935809135437
NASA,5,1,3,2,B0007,0.003581062347317735,0.001101274081156589,0.015473650731312292,0.032822716313178846,38,0.342400624834258
NASA,5,1,3,2,B0018,0.0061141417536418885,0.003392039565369487,0.027293842819448338,0.05759812635120172,27,0.41685806436741607
NASA,5,1,3,4,B0005,0.0019976950028318574,0.0018439535051584244,0.01589341650895805,0.04264614137216128,38,0.4065680791591776
NASA,5,1,3,4,B0006,0.0029211362019519915,0.0036401208490133286,0.04057541857814711,0.05895323942109142,26,0.38913223017816956
NASA,5,1,3,4,B0007,0.003059244714677334,0.0009643629287893418,0.016442270230782225,0.030615814217182475,34,0.3469068518391362
NASA,5,1,3,4,B0018,0.005952326988335699,0.0034529099551339946,0.05314345912723458,0.05630707947753198,7,0.4257955816056993
NASA,5,1,3,8,B0005,0.0019073028498413887,0.0016685220798535738,0.01241834502462498,0.040658339057261086,38,0.40231067969881257
NASA,5,1,3,8,B0006,0.0025507586330852723,0.003972469363361597,0.03238719974360867,0.06218984008025247,36,0.39981262598718914
NASA,5,1,3,8,B0007,0.0029709323619802794,0.0011227325012441725,0.017916698524837266,0.03302471375194752,34,0.35058865282270646
NASA,5,1,3,8,B0018,0.0023908226382142552,0.003149075045560797,0.024744330727640894,0.05556839814775308,27,0.43287124025060775
NASA,5,1,4,1,B0005,0.0024443937952376223,0.0023312902631005272,0.012319776806658958,0.04812600753195122,30,0.49239674568176267
NASA,5,1,4,1,B0006,0.002939464863051068,0.002284123368250827,0.02481835640180675,0.04714369833931092,28,0.49214325348536175
NASA,5,1,4,1,B0007,0.0020222163422861034,0.0012798035808373243,0.015866094741666118,0.03542076092032041,78,0.42862456428761386
NASA,5,1,4,1,B0018,0.004319376700247328,0.004010839232554038,0.03331816457052327,0.06244861333088327,21,0.5265664530963432
NASA,5,1,4,2,B0005,0.0025321408598260446,0.0022217636069399305,0.012413295629769403,0.0469718502002409,30,0.5147754669189453
NASA,5,1,4,2,B0006,0.007926849394359371,0.003563743783161044,0.028986992704937625,0.0589891450997344,29,0.5067773692461909
NASA,5,1,4,2,B0007,0.003836764798810085,0.001021743672026787,0.015250021084319332,0.0315988510019053,51,0.4427232473668918
NASA,5,1,4,2,B0018,0.0066234738333150744,0.0033978521823883057,0.059180269327650345,0.05520526931769963,18,0.5372755464754606
NASA,5,1,4,4,B0005,0.002211666200309992,0.0016680035805620719,0.01123832947939002,0.04068628268376893,55,0.5063329569498698
NASA,5,1,4,4,B0006,0.0028797506185417824,0.0025775301037356257,0.023461073578537703,0.05022437547484244,81,0.4943315227433006
NASA,5,1,4,4,B0007,0.003017929499037564,0.0010002221490140073,0.018030885988552,0.03110805150247837,49,0.4388508831245312
NASA,5,1,4,4,B0018,0.005428275268059224,0.002936652822730442,0.04260016528550937,0.052489764558922195,33,0.5509611300702365
NASA,5,1,4,8,B0005,0.0043396797793155365,0.00239516916917637,0.016174388156587775,0.048672456703653576,18,0.5109749342265882
NASA,5,1,4,8,B0006,0.003432424495589327,0.003944403336693843,0.045473964017786056,0.06113603837822444,12,0.50333122164011
NASA,5,1,4,8,B0007,0.00437052664346993,0.0008037734805839136,0.013746848662188957,0.028015636925813135,60,0.44993719458580017
NASA,5,1,4,8,B0018,0.003324892953969538,0.0038027857275058827,0.032095249039644315,0.060825777137049654,33,0.5436661963192921
NASA,5,2,1,1,B0005,0.0026041505625471473,0.0023794016560714226,0.014102988479037066,0.04857481098312517,81,0.21828905662687698
NASA,5,2,1,1,B0006,0.00497264158912003,0.005043594321856896,0.05329321218714516,0.0689896917562359,8,0.21208090441567556
NASA,5,2,1,1,B0007,0.003976907813921571,0.0010846804652828723,0.014279035625443927,0.03262347907359176,64,0.18285028423581803
NASA,5,2,1,1,B0018,0.00335776728267471,0.003238085793176045,0.023098362699977643,0.056433432827907096,22,0.23042341073354086
NASA,5,2,1,2,B0005,0.0037867799718779597,0.002494015912816394,0.01750482454200447,0.04963238901672446,42,0.2175956118491388
NASA,5,2,1,2,B0006,0.004808951550247994,0.004719575168564916,0.053722598515077366,0.06656548223340487,11,0.2207286742425734
NASA,5,2,1,2,B0007,0.003869615779775712,0.0009299411078245612,0.012494480147842678,0.030237888708965516,58,0.18644145818857047
NASA,5,2,1,2,B0018,0.003522221746000772,0.0033055303307871022,0.03059699565007214,0.056673739060024535,6,0.23476775792928842
NASA,5,2,1,4,B0005,0.0038594862933016634,0.0025116696015174966,0.01745439813121277,0.04981168587919322,42,0.2240323212838942
NASA,5,2,1,4,B0006,0.004798250548033552,0.00490539117405812,0.05489471960830558,0.0678531362255535,11,0.21193157472918112
NASA,5,2,1,4,B0007,0.005107912183221843,0.001360431613284163,0.02412525677519227,0.036086406984550796,33,0.18593404877860592
NASA,5,2,1,4,B0018,0.004251922907618185,0.004455578979104757,0.03397319983805592,0.06587989908731824,11,0.2384474200587119
NASA,5,2,1,8,B0005,0.003780358227562498,0.0025058069732040167,0.0170237628150628,0.04976772200658462,42,0.22217327933157643
NASA,5,2,1,8,B0006,0.00470137359066443,0.0047317918700476485,0.05285976177791136,0.06672613034794923,11,0.22606414364230248
NASA,5,2,1,8,B0007,0.003822203505680793,0.0008122330786136444,0.014257918333573646,0.02814079332149106,58,0.18606493411920008
NASA,5,2,1,8,B0018,0.002891238972855111,0.0036803785090645156,0.028130466115032594,0.060010383479654844,24,0.23471773754466663
NASA,5,2,2,1,B0005,0.007029877150092612,0.002623915672302246,0.0483403013188448,0.04889005272951794,12,0.3581203445792198
NASA,5,2,2,1,B0006,0.0036504156570034947,0.004437814893511434,0.04061516090906789,0.0653670848322497,18,0.35355513346822637
NASA,5,2,2,1,B0007,0.0017279446538951662,0.0012530307023553178,0.014927117804225284,0.0350820294365215,73,0.3095627036145938
NASA,5,2,2,1,B0018,0.0041131901477153105,0.0029287674891141555,0.03222491971799472,0.053150004742981455,18,0.3784237723601492
NASA,5,2,2,2,B0005,0.0016458453293043103,0.0020223586125212023,0.0219861698483864,0.044429938127814775,52,0.360886060529285
NASA,5,2,2,2,B0006,0.0022126329872249203,0.0033236577874049544,0.023522829526627414,0.057169268619598014,63,0.3546231195151088
NASA,5,2,2,2,B0007,0.005676006743063529,0.0015286675188690424,0.02798007020201488,0.03808384295047059,29,0.3097296831559162
NASA,5,2,2,2,B0018,0.0040996814689909416,0.003172657530133923,0.033183344682806926,0.055340257318866326,10,0.3789965709050496
NASA,5,2,2,4,B0005,0.003523358154449273,0.002204233474913053,0.02048735506493493,0.046500111474982606,32,0.3700377161686237
